% Model:              capacitor_fringing_fields - sc-2-qw.mph
% Version:            COMSOL 5.1.0.136
% Date:               Dec 16 2018, 23:11
% Dimension:          3
% Nodes:              16324
% Expressions:        1
% Description:        Surface charge density
% Length unit:        nm
% x             y              z              es.nD (C/m^2)
-52.263         -17.997        6.7000         0.0000
-52.244         18.283         6.7000         0.0000
-52.197         15.729         6.7000         0.0000
-52.183         -0.23703       6.7000         0.0000
-52.125         -22.253        6.7000         0.0000
-52.111         -1.7754        6.7000         0.0000
-52.046         29.853         6.7000         0.0000
-52.046         -29.854        6.7000         0.0000
-52.040         -3.3138        6.7000         0.0000
-52.018         -15.252        6.7000         0.0000
-51.953         7.2512         6.7000         0.0000
-51.898         -4.8594        6.7000         0.0000
-51.871         -6.3891        6.7000         0.0000
-51.870         -26.746        6.7000         0.0000
-51.867         22.629         6.7000         0.0000
-51.845         -7.9189        6.7000         0.0000
-51.836         26.869         6.7000         0.0000
-51.707         13.077         6.7000         0.0000
-51.697         4.8656         6.7000         0.0000
-51.610         -9.5479        6.7000         0.0000
-51.607         -19.400        6.7000         0.0000
-51.563         -10.884        6.7000         0.0000
-51.516         -12.221        6.7000         0.0000
-51.482         -23.718        6.7000         0.0000
-51.426         11.600         6.7000         0.0000
-51.415         17.043         6.7000         0.0000
-51.404         19.825         6.7000         0.0000
-51.347         3.4587         6.7000         0.0000
-51.319         24.029         6.7000         0.0000
-51.310         14.717         6.7000         0.0000
-51.246         8.7202         6.7000         0.0000
-51.144         10.122         6.7000         0.0000
-51.142         31.377         6.7000         0.0000
-51.141         -31.378        6.7000         0.0000
-51.116         -13.911        6.7000         0.0000
-51.038         -28.301        6.7000         0.0000
-51.004         28.424         6.7000         0.0000
-50.997         2.0519         6.7000         0.0000
-50.993         -16.530        6.7000         0.0000
-50.991         6.3347         6.7000         0.0000
-50.950         -20.803        6.7000         0.0000
-50.840         -25.182        6.7000         0.0000
-50.771         25.428         6.7000         0.0000
-50.647         0.64498        6.7000         0.0000
-50.576         -0.89340       6.7000         0.0000
-50.575         18.585         6.7000         0.0000
-50.564         21.367         6.7000         0.0000
-50.528         16.031         6.7000         0.0000
-50.504         -2.4318        6.7000         0.0000
-50.433         -3.9702        6.7000         0.0000
-50.423         13.705         6.7000         0.0000
-50.407         -5.4999        6.7000         0.0000
-50.381         -7.0297        6.7000         0.0000
-50.354         -8.5594        6.7000         0.0000
-50.346         -29.769        6.7000         0.0000
-50.336         -17.933        6.7000         0.0000
-50.308         -22.267        6.7000         0.0000
-50.308         -9.8958        6.7000         0.0000
-50.284         7.8038         6.7000         0.0000
-50.261         -11.232        6.7000         0.0000
-50.214         -12.569        6.7000         0.0000
-50.194         32.873         6.7000         0.0000
-50.193         -32.874        6.7000         0.0000
-50.141         12.228         6.7000         0.0000
-50.091         -15.188        6.7000         0.0000
-50.074         29.997         6.7000         0.0000
-50.031         -26.749        6.7000         0.0000
-50.016         22.767         6.7000         0.0000
-49.970         4.5904         6.7000         0.0000
-49.962         26.995         6.7000         0.0000
-49.860         10.750         6.7000         0.0000
-49.746         17.345         6.7000         0.0000
-49.735         20.127         6.7000         0.0000
-49.680         -19.336        6.7000         0.0000
-49.665         -23.732        6.7000         0.0000
-49.641         15.019         6.7000         0.0000
-49.620         3.1835         6.7000         0.0000
-49.578         9.2729         6.7000         0.0000
-49.468         24.166         6.7000         0.0000
-49.419         -31.279        6.7000         0.0000
-49.338         -28.217        6.7000         0.0000
-49.270         1.7766         6.7000         0.0000
-49.264         6.0595         6.7000         0.0000
-49.213         -20.927        6.7000         0.0000
-49.201         34.341         6.7000         0.0000
-49.200         -34.341        6.7000         0.0000
-49.190         -13.846        6.7000         0.0000
-49.148         31.507         6.7000         0.0000
-49.134         0.075377       6.7000         0.0000
-49.066         -16.466        6.7000         0.0000
-49.063         -1.4630        6.7000         0.0000
-49.032         28.568         6.7000         0.0000
-49.023         -25.196        6.7000         0.0000
-48.992         -3.0014        6.7000         0.0000
-48.920         25.566         6.7000         0.0000
-48.906         -4.5907        6.7000         0.0000
-48.906         18.887         6.7000         0.0000
-48.880         -6.1205        6.7000         0.0000
-48.859         16.333         6.7000         0.0000
-48.854         -7.6502        6.7000         0.0000
-48.728         -9.2510        6.7000         0.0000
-48.681         -10.587        6.7000         0.0000
-48.646         -29.685        6.7000         0.0000
-48.641         21.586         6.7000         0.0000
-48.635         -11.924        6.7000         0.0000
-48.591         13.570         6.7000         0.0000
-48.571         -22.391        6.7000         0.0000
-48.557         7.5286         6.7000         0.0000
-48.449         -32.761        6.7000         0.0000
-48.410         -17.869        6.7000         0.0000
-48.331         -26.664        6.7000         0.0000
-48.309         12.092         6.7000         0.0000
-48.243         4.3152         6.7000         0.0000
-48.177         32.989         6.7000         0.0000
-48.170         35.772         6.7000         0.0000
-48.169         -35.773        6.7000         0.0000
-48.165         -15.124        6.7000         0.0000
-48.103         30.141         6.7000         0.0000
-48.093         22.986         6.7000         0.0000
-48.077         17.646         6.7000         0.0000
-48.027         10.615         6.7000         0.0000
-47.990         27.139         6.7000         0.0000
-47.943         -19.460        6.7000         0.0000
-47.929         -23.856        6.7000         0.0000
-47.893         2.9083         6.7000         0.0000
-47.872         9.0050         6.7000         0.0000
-47.812         20.346         6.7000         0.0000
-47.809         14.884         6.7000         0.0000
-47.757         1.2071         6.7000         0.0000
-47.697         -31.181        6.7000         0.0000
-47.638         -28.132        6.7000         0.0000
-47.622         -0.49422       6.7000         0.0000
-47.610         -13.201        6.7000         0.0000
-47.550         -2.0326        6.7000         0.0000
-47.545         24.386         6.7000         0.0000
-47.537         5.7843         6.7000         0.0000
-47.530         -34.072        6.7000         0.0000
-47.517         -25.394        6.7000         0.0000
-47.477         -21.051        6.7000         0.0000
-47.465         -3.6219        6.7000         0.0000
-47.385         25.812         6.7000         0.0000
-47.380         -5.2112        6.7000         0.0000
-47.357         34.263         6.7000         0.0000
-47.354         -6.7410        6.7000         0.0000
-47.228         -8.3418        6.7000         0.0000
-47.154         31.637         6.7000         0.0000
-47.140         -16.402        6.7000         0.0000
-47.101         -9.9425        6.7000         0.0000
-47.098         37.172         6.7000         0.0000
-47.097         -37.173        6.7000         0.0000
-47.061         28.712         6.7000         0.0000
-47.055         -11.279        6.7000         0.0000
-47.027         16.197         6.7000         0.0000
-46.983         19.106         6.7000         0.0000
-46.946         -29.600        6.7000         0.0000
-46.852         7.2607         6.7000         0.0000
-46.834         -22.515        6.7000         0.0000
-46.825         -26.862        6.7000         0.0000
-46.779         -32.492        6.7000         0.0000
-46.759         13.435         6.7000         0.0000
-46.718         21.806         6.7000         0.0000
-46.673         -17.993        6.7000         0.0000
-46.585         -14.479        6.7000         0.0000
-46.517         4.0400         6.7000         0.0000
-46.511         17.719         6.7000         0.0000
-46.479         -35.488        6.7000         0.0000
-46.477         11.957         6.7000         0.0000
-46.455         27.385         6.7000         0.0000
-46.423         -24.054        6.7000         0.0000
-46.381         2.3387         6.7000         0.0000
-46.333         32.911         6.7000         0.0000
-46.322         10.347         6.7000         0.0000
-46.305         35.679         6.7000         0.0000
-46.245         0.63745        6.7000         0.0000
-46.206         -19.584        6.7000         0.0000
-46.170         23.206         6.7000         0.0000
-46.166         8.7371         6.7000         0.0000
-46.133         -28.330        6.7000         0.0000
-46.131         30.285         6.7000         0.0000
-46.109         -1.0638        6.7000         0.0000
-46.030         -12.557        6.7000         0.0000
-46.027         -30.911        6.7000         0.0000
-46.024         -2.6531        6.7000         0.0000
-46.012         -25.592        6.7000         0.0000
-46.010         24.632         6.7000         0.0000
-45.985         38.541         6.7000         0.0000
-45.984         -38.542        6.7000         0.0000
-45.977         14.748         6.7000         0.0000
-45.939         -4.2425        6.7000         0.0000
-45.889         20.566         6.7000         0.0000
-45.861         -33.803        6.7000         0.0000
-45.853         -5.8318        6.7000         0.0000
-45.850         26.058         6.7000         0.0000
-45.831         5.5164         6.7000         0.0000
-45.740         -21.175        6.7000         0.0000
-45.727         -7.4326        6.7000         0.0000
-45.680         -29.514        6.7000         0.0000
-45.649         -15.710        6.7000         0.0000
-45.601         -9.0333        6.7000         0.0000
-45.526         28.958         6.7000         0.0000
-45.513         34.186         6.7000         0.0000
-45.475         -10.634        6.7000         0.0000
-45.461         16.270         6.7000         0.0000
-45.417         19.178         6.7000         0.0000
-45.386         -36.872        6.7000         0.0000
-45.343         -17.125        6.7000         0.0000
-45.328         -22.713        6.7000         0.0000
-45.319         -27.060        6.7000         0.0000
-45.310         31.559         6.7000         0.0000
-45.213         37.063         6.7000         0.0000
-45.146         6.9928         6.7000         0.0000
-45.109         -32.222        6.7000         0.0000
-45.094         -13.787        6.7000         0.0000
-44.945         17.791         6.7000         0.0000
-44.933         3.1858         6.7000         0.0000
-44.927         13.300         6.7000         0.0000
-44.920         27.631         6.7000         0.0000
-44.917         -24.252        6.7000         0.0000
-44.876         -18.716        6.7000         0.0000
-44.867         -28.244        6.7000         0.0000
-44.837         39.871         6.7000         0.0000
-44.836         -39.871        6.7000         0.0000
-44.811         4.5660         6.7000         0.0000
-44.797         1.4845         6.7000         0.0000
-44.795         22.025         6.7000         0.0000
-44.788         -35.203        6.7000         0.0000
-44.771         11.689         6.7000         0.0000
-44.762         -30.825        6.7000         0.0000
-44.661         -0.21674       6.7000         0.0000
-44.635         23.452         6.7000         0.0000
-44.616         10.079         6.7000         0.0000
-44.589         -1.6152        6.7000         0.0000
-44.539         -11.865        6.7000         0.0000
-44.506         -25.790        6.7000         0.0000
-44.504         -3.2045        6.7000         0.0000
-44.489         32.834         6.7000         0.0000
-44.475         24.878         6.7000         0.0000
-44.475         -21.633        6.7000         0.0000
-44.461         8.4692         6.7000         0.0000
-44.441         35.586         6.7000         0.0000
-44.419         -4.7938        6.7000         0.0000
-44.415         -29.428        6.7000         0.0000
-44.411         14.821         6.7000         0.0000
-44.410         -20.307        6.7000         0.0000
-44.382         -37.903        6.7000         0.0000
-44.323         20.638         6.7000         0.0000
-44.315         26.305         6.7000         0.0000
-44.299         -6.3485        6.7000         0.0000
-44.257         30.067         6.7000         0.0000
-44.191         -33.533        6.7000         0.0000
-44.173         -7.9493        6.7000         0.0000
-44.158         -15.018        6.7000         0.0000
-44.125         6.0424         6.7000         0.0000
-44.063         -23.171        6.7000         0.0000
-44.054         -26.974        6.7000         0.0000
-44.047         -9.5500        6.7000         0.0000
-43.971         38.308         6.7000         0.0000
-43.895         16.342         6.7000         0.0000
-43.852         -16.433        6.7000         0.0000
-43.851         19.250         6.7000         0.0000
-43.844         -32.136        6.7000         0.0000
-43.784         -36.234        6.7000         0.0000
-43.668         34.108         6.7000         0.0000
-43.652         -24.710        6.7000         0.0000
-43.652         28.740         6.7000         0.0000
-43.651         41.166         6.7000         0.0000
-43.650         -41.166        6.7000         0.0000
-43.648         -10.806        6.7000         0.0000
-43.603         -13.096        6.7000         0.0000
-43.602         -28.157        6.7000         0.0000
-43.546         -17.848        6.7000         0.0000
-43.497         -30.738        6.7000         0.0000
-43.484         21.294         6.7000         0.0000
-43.440         7.5188         6.7000         0.0000
-43.436         12.349         6.7000         0.0000
-43.436         31.341         6.7000         0.0000
-43.379         17.863         6.7000         0.0000
-43.350         2.3316         6.7000         0.0000
-43.281         10.739         6.7000         0.0000
-43.227         3.7118         6.7000         0.0000
-43.214         -39.216        6.7000         0.0000
-43.214         0.63035        6.7000         0.0000
-43.210         -22.091        6.7000         0.0000
-43.199         36.830         6.7000         0.0000
-43.186         -34.564        6.7000         0.0000
-43.149         -29.341        6.7000         0.0000
-43.145         -20.765        6.7000         0.0000
-43.142         -0.76810       6.7000         0.0000
-43.126         9.1288         6.7000         0.0000
-43.110         22.666         6.7000         0.0000
-43.105         5.0920         6.7000         0.0000
-43.101         14.014         6.7000         0.0000
-43.079         -19.439        6.7000         0.0000
-43.070         -2.1666        6.7000         0.0000
-43.047         27.413         6.7000         0.0000
-43.012         19.907         6.7000         0.0000
-42.985         -3.7559        6.7000         0.0000
-42.951         24.092         6.7000         0.0000
-42.865         -5.3105        6.7000         0.0000
-42.861         -25.852        6.7000         0.0000
-42.804         39.620         6.7000         0.0000
-42.798         -23.630        6.7000         0.0000
-42.791         25.518         6.7000         0.0000
-42.779         -37.265        6.7000         0.0000
-42.745         -6.8652        6.7000         0.0000
-42.712         -12.037        6.7000         0.0000
-42.667         -14.327        6.7000         0.0000
-42.666         -32.830        6.7000         0.0000
-42.618         -8.4660        6.7000         0.0000
-42.615         32.616         6.7000         0.0000
-42.585         15.535         6.7000         0.0000
-42.540         18.519         6.7000         0.0000
-42.427         35.353         6.7000         0.0000
-42.427         42.426         6.7000         0.0000
-42.426         -42.427        6.7000         0.0000
-42.420         6.5684         6.7000         0.0000
-42.409         -27.036        6.7000         0.0000
-42.383         29.849         6.7000         0.0000
-42.361         -15.742        6.7000         0.0000
-42.319         -31.433        6.7000         0.0000
-42.220         -9.7223        6.7000         0.0000
-42.181         -35.595        6.7000         0.0000
-42.174         20.563         6.7000         0.0000
-42.136         34.013         6.7000         0.0000
-42.105         8.1784         6.7000         0.0000
-42.069         17.056         6.7000         0.0000
-42.055         -17.157        6.7000         0.0000
-42.009         -40.493        6.7000         0.0000
-42.007         -24.772        6.7000         0.0000
-41.972         -30.036        6.7000         0.0000
-41.957         38.075         6.7000         0.0000
-41.956         -28.220        6.7000         0.0000
-41.946         11.398         6.7000         0.0000
-41.944         -22.550        6.7000         0.0000
-41.879         -21.224        6.7000         0.0000
-41.821         -10.979        6.7000         0.0000
-41.814         -19.898        6.7000         0.0000
-41.800         21.934         6.7000         0.0000
-41.791         9.7883         6.7000         0.0000
-41.778         28.522         6.7000         0.0000
-41.776         -13.268        6.7000         0.0000
-41.766         1.4774         6.7000         0.0000
-41.749         -18.572        6.7000         0.0000
-41.702         19.176         6.7000         0.0000
-41.694         0.078983       6.7000         0.0000
-41.661         -33.861        6.7000         0.0000
-41.644         2.8576         6.7000         0.0000
-41.628         -14.580        6.7000         0.0000
-41.622         -1.3195        6.7000         0.0000
-41.611         13.063         6.7000         0.0000
-41.599         40.898         6.7000         0.0000
-41.593         -38.560        6.7000         0.0000
-41.563         31.124         6.7000         0.0000
-41.550         -2.7179        6.7000         0.0000
-41.522         26.627         6.7000         0.0000
-41.521         4.2379         6.7000         0.0000
-41.430         -4.2726        6.7000         0.0000
-41.426         23.306         6.7000         0.0000
-41.399         5.6181         6.7000         0.0000
-41.322         -15.995        6.7000         0.0000
-41.310         -5.8272        6.7000         0.0000
-41.276         14.728         6.7000         0.0000
-41.266         24.732         6.7000         0.0000
-41.231         17.713         6.7000         0.0000
-41.216         -25.914        6.7000         0.0000
-41.190         -7.3819        6.7000         0.0000
-41.185         36.598         6.7000         0.0000
-41.176         -36.627        6.7000         0.0000
-41.166         43.650         6.7000         0.0000
-41.166         -43.651        6.7000         0.0000
-41.153         -23.692        6.7000         0.0000
-41.141         -32.127        6.7000         0.0000
-41.085         7.2280         6.7000         0.0000
-41.083         32.520         6.7000         0.0000
-41.016         -17.410        6.7000         0.0000
-40.894         35.257         6.7000         0.0000
-40.885         -12.209        6.7000         0.0000
-40.864         19.832         6.7000         0.0000
-40.794         -30.730        6.7000         0.0000
-40.791         -8.6382        6.7000         0.0000
-40.779         -41.740        6.7000         0.0000
-40.779         -28.914        6.7000         0.0000
-40.771         39.370         6.7000         0.0000
-40.770         8.8379         6.7000         0.0000
-40.763         -27.098        6.7000         0.0000
-40.760         16.249         6.7000         0.0000
-40.737         -13.522        6.7000         0.0000
-40.658         41.964         6.7000         0.0000
-40.656         -34.892        6.7000         0.0000
-40.603         33.917         6.7000         0.0000
-40.589         -14.834        6.7000         0.0000
-40.565         -22.124        6.7000         0.0000
-40.510         29.631         6.7000         0.0000
-40.500         -20.798        6.7000         0.0000
-40.490         21.203         6.7000         0.0000
-40.456         10.448         6.7000         0.0000
-40.435         -19.472        6.7000         0.0000
-40.409         -3.4293        6.7000         0.0000
-40.393         18.369         6.7000         0.0000
-40.392         -9.8945        6.7000         0.0000
-40.363         -39.807        6.7000         0.0000
-40.362         -24.834        6.7000         0.0000
-40.347         -18.160        6.7000         0.0000
-40.289         -4.9840        6.7000         0.0000
-40.283         -16.249        6.7000         0.0000
-40.254         27.736         6.7000         0.0000
-40.239         0.66717        6.7000         0.0000
-40.212         2.0953         6.7000         0.0000
-40.169         -6.5387        6.7000         0.0000
-40.167         -0.73128       6.7000         0.0000
-40.136         -33.158        6.7000         0.0000
-40.121         12.113         6.7000         0.0000
-40.116         22.575         6.7000         0.0000
-40.095         -2.1297        6.7000         0.0000
-40.089         3.4756         6.7000         0.0000
-40.030         31.028         6.7000         0.0000
-39.998         25.841         6.7000         0.0000
-39.994         -11.151        6.7000         0.0000
-39.967         4.8558         6.7000         0.0000
-39.946         -37.873        6.7000         0.0000
-39.944         37.842         6.7000         0.0000
-39.922         16.906         6.7000         0.0000
-39.871         44.836         6.7000         0.0000
-39.871         -44.837        6.7000         0.0000
-39.855         6.2094         6.7000         0.0000
-39.846         -12.463        6.7000         0.0000
-39.830         40.436         6.7000         0.0000
-39.810         -36.323        6.7000         0.0000
-39.786         13.778         6.7000         0.0000
-39.774         -23.266        6.7000         0.0000
-39.742         23.946         6.7000         0.0000
-39.698         -13.775        6.7000         0.0000
-39.653         36.502         6.7000         0.0000
-39.632         -7.7605        6.7000         0.0000
-39.616         -31.424        6.7000         0.0000
-39.614         -16.999        6.7000         0.0000
-39.601         -29.608        6.7000         0.0000
-39.586         -27.793        6.7000         0.0000
-39.570         -25.977        6.7000         0.0000
-39.550         32.425         6.7000         0.0000
-39.550         -15.087        6.7000         0.0000
-39.540         19.799         6.7000         0.0000
-39.540         7.8194         6.7000         0.0000
-39.502         -42.945        6.7000         0.0000
-39.451         15.443         6.7000         0.0000
-39.380         43.169         6.7000         0.0000
-39.362         35.162         6.7000         0.0000
-39.290         -34.589        6.7000         0.0000
-39.268         -4.1407        6.7000         0.0000
-39.233         -9.0168        6.7000         0.0000
-39.226         9.4293         6.7000         0.0000
-39.186         -21.698        6.7000         0.0000
-39.166         21.171         6.7000         0.0000
-39.148         -5.6954        6.7000         0.0000
-39.140         28.646         6.7000         0.0000
-39.133         -41.054        6.7000         0.0000
-39.120         -20.372        6.7000         0.0000
-39.071         33.822         6.7000         0.0000
-39.069         18.336         6.7000         0.0000
-39.033         -19.061        6.7000         0.0000
-39.003         38.908         6.7000         0.0000
-38.982         -24.409        6.7000         0.0000
-38.954         -2.8411        6.7000         0.0000
-38.945         -17.749        6.7000         0.0000
-38.889         41.501         6.7000         0.0000
-38.884         26.751         6.7000         0.0000
-38.881         -15.837        6.7000         0.0000
-38.850         10.954         6.7000         0.0000
-38.834         -10.273        6.7000         0.0000
-38.792         22.542         6.7000         0.0000
-38.770         -32.855        6.7000         0.0000
-38.716         -39.120        6.7000         0.0000
-38.712         -0.14309       6.7000         0.0000
-38.685         1.2851         6.7000         0.0000
-38.657         2.7133         6.7000         0.0000
-38.640         -1.5415        6.7000         0.0000
-38.633         29.992         6.7000         0.0000
-38.628         24.856         6.7000         0.0000
-38.611         -6.9172        6.7000         0.0000
-38.598         16.873         6.7000         0.0000
-38.580         -37.570        6.7000         0.0000
-38.542         45.984         6.7000         0.0000
-38.541         -45.985        6.7000         0.0000
-38.535         4.0935         6.7000         0.0000
-38.515         12.618         6.7000         0.0000
-38.446         -11.965        6.7000         0.0000
-38.444         -36.019        6.7000         0.0000
-38.423         5.4471         6.7000         0.0000
-38.420         -30.232        6.7000         0.0000
-38.405         -28.416        6.7000         0.0000
-38.394         -22.841        6.7000         0.0000
-38.389         -26.600        6.7000         0.0000
-38.310         6.8008         6.7000         0.0000
-38.298         -13.277        6.7000         0.0000
-38.217         19.767         6.7000         0.0000
-38.212         -16.588        6.7000         0.0000
-38.210         37.294         6.7000         0.0000
-38.189         -44.112        6.7000         0.0000
-38.180         14.283         6.7000         0.0000
-38.154         31.389         6.7000         0.0000
-38.150         -14.589        6.7000         0.0000
-38.127         -4.8522        6.7000         0.0000
-38.074         -8.1390        6.7000         0.0000
-38.068         44.336         6.7000         0.0000
-38.066         -25.264        6.7000         0.0000
-38.063         23.645         6.7000         0.0000
-38.061         39.973         6.7000         0.0000
-37.996         8.4107         6.7000         0.0000
-37.924         -34.285        6.7000         0.0000
-37.919         35.954         6.7000         0.0000
-37.842         21.138         6.7000         0.0000
-37.838         -42.240        6.7000         0.0000
-37.813         -3.5526        6.7000         0.0000
-37.806         -21.273        6.7000         0.0000
-37.771         27.661         6.7000         0.0000
-37.746         18.304         6.7000         0.0000
-37.731         15.496         6.7000         0.0000
-37.719         -19.961        6.7000         0.0000
-37.687         -31.539        6.7000         0.0000
-37.675         -9.3953        6.7000         0.0000
-37.674         32.786         6.7000         0.0000
-37.631         -18.650        6.7000         0.0000
-37.628         34.614         6.7000         0.0000
-37.620         9.9350         6.7000         0.0000
-37.594         42.687         6.7000         0.0000
-37.590         -6.0740        6.7000         0.0000
-37.543         -17.338        6.7000         0.0000
-37.515         25.766         6.7000         0.0000
-37.499         -2.2530        6.7000         0.0000
-37.486         -40.367        6.7000         0.0000
-37.481         -15.339        6.7000         0.0000
-37.478         -23.696        6.7000         0.0000
-37.350         -38.816        6.7000         0.0000
-37.286         -11.087        6.7000         0.0000
-37.269         38.359         6.7000         0.0000
-37.264         29.007         6.7000         0.0000
-37.243         11.459         6.7000         0.0000
-37.223         -29.040        6.7000         0.0000
-37.214         -37.266        6.7000         0.0000
-37.208         -27.224        6.7000         0.0000
-37.185         -0.95336       6.7000         0.0000
-37.173         47.097         6.7000         0.0000
-37.172         -47.098        6.7000         0.0000
-37.158         0.47482        6.7000         0.0000
-37.130         1.9030         6.7000         0.0000
-37.120         41.039         6.7000         0.0000
-37.114         22.241         6.7000         0.0000
-37.103         3.3312         6.7000         0.0000
-37.078         -35.715        6.7000         0.0000
-37.053         -7.2958        6.7000         0.0000
-36.994         -45.063        6.7000         0.0000
-36.991         4.6848         6.7000         0.0000
-36.950         24.555         6.7000         0.0000
-36.909         13.124         6.7000         0.0000
