% Model:              capacitor_fringing_fields - sc-2-qw.mph
% Version:            COMSOL 5.1.0.136
% Date:               Dec 16 2018, 23:09
% Dimension:          3
% Nodes:              17629
% Expressions:        1
% Description:        Surface charge density
% Length unit:        nm
% x             y              z              es.nD (C/m^2)
-57.329         -1.0095        4.8000         0.0000
-57.311         12.432         4.8000         0.0000
-57.297         -2.1248        4.8000         0.0000
-57.232         -12.476        4.8000         0.0000
-57.231         -3.4025        4.8000         0.0000
-57.199         18.117         4.8000         0.0000
-57.199         -18.118        4.8000         0.0000
-57.164         -4.6801        4.8000         0.0000
-57.036         -6.0807        4.8000         0.0000
-56.995         5.4248         4.8000         0.0000
-56.959         13.938         4.8000         0.0000
-56.928         8.4086         4.8000         0.0000
-56.881         -13.982        4.8000         0.0000
-56.838         -7.3720        4.8000         0.0000
-56.727         4.3007         4.8000         0.0000
-56.712         19.588         4.8000         0.0000
-56.712         -19.589        4.8000         0.0000
-56.674         9.9356         4.8000         0.0000
-56.640         -8.6634        4.8000         0.0000
-56.569         15.435         4.8000         0.0000
-56.540         6.5629         4.8000         0.0000
-56.490         -15.479        4.8000         0.0000
-56.459         3.1766         4.8000         0.0000
-56.386         -10.191        4.8000         0.0000
-56.267         11.335         4.8000         0.0000
-56.191         2.0525         4.8000         0.0000
-56.188         21.046         4.8000         0.0000
-56.187         -21.047        4.8000         0.0000
-56.129         -16.930        4.8000         0.0000
-56.125         0.86360        4.8000         0.0000
-56.085         7.7010         4.8000         0.0000
-56.079         16.821         4.8000         0.0000
-56.059         -0.32530       4.8000         0.0000
-56.045         -11.506        4.8000         0.0000
-55.993         -1.5142        4.8000         0.0000
-55.926         -2.7918        4.8000         0.0000
-55.860         12.735         4.8000         0.0000
-55.859         -4.0694        4.8000         0.0000
-55.792         -5.3471        4.8000         0.0000
-55.704         -12.822        4.8000         0.0000
-55.661         -18.407        4.8000         0.0000
-55.630         8.8391         4.8000         0.0000
-55.626         5.3368         4.8000         0.0000
-55.623         22.496         4.8000         0.0000
-55.623         -22.497        4.8000         0.0000
-55.611         18.298         4.8000         0.0000
-55.594         -6.6384        4.8000         0.0000
-55.489         14.237         4.8000         0.0000
-55.396         -7.9297        4.8000         0.0000
-55.357         4.2127         4.8000         0.0000
-55.333         -14.324        4.8000         0.0000
-55.223         10.239         4.8000         0.0000
-55.198         -9.2211        4.8000         0.0000
-55.171         6.4749         4.8000         0.0000
-55.155         -19.871        4.8000         0.0000
-55.105         19.763         4.8000         0.0000
-55.089         3.0885         4.8000         0.0000
-55.022         23.929         4.8000         0.0000
-55.021         -23.930        4.8000         0.0000
-55.014         1.7257         4.8000         0.0000
-54.999         15.622         4.8000         0.0000
-54.972         -15.774        4.8000         0.0000
-54.948         0.53679        4.8000         0.0000
-54.882         -0.65211       4.8000         0.0000
-54.857         -10.537        4.8000         0.0000
-54.852         -1.9944        4.8000         0.0000
-54.816         11.638         4.8000         0.0000
-54.785         -3.2720        4.8000         0.0000
-54.718         -4.5497        4.8000         0.0000
-54.717         -21.290        4.8000         0.0000
-54.716         7.6129         4.8000         0.0000
-54.611         -17.225        4.8000         0.0000
-54.516         -11.853        4.8000         0.0000
-54.509         17.008         4.8000         0.0000
-54.486         21.174         4.8000         0.0000
-54.447         -5.6511        4.8000         0.0000
-54.409         13.038         4.8000         0.0000
-54.383         25.347         4.8000         0.0000
-54.383         -25.348        4.8000         0.0000
-54.256         5.2487         4.8000         0.0000
-54.249         -6.9424        4.8000         0.0000
-54.175         -13.169        4.8000         0.0000
-54.134         -22.732        4.8000         0.0000
-54.124         -18.696        4.8000         0.0000
-54.099         9.1417         4.8000         0.0000
-54.051         -8.2337        4.8000         0.0000
-54.022         18.479         4.8000         0.0000
-53.988         4.1246         4.8000         0.0000
-53.919         14.424         4.8000         0.0000
-53.913         2.7617         4.8000         0.0000
-53.903         22.615         4.8000         0.0000
-53.837         1.3989         4.8000         0.0000
-53.814         -14.619        4.8000         0.0000
-53.801         6.3868         4.8000         0.0000
-53.771         0.20998        4.8000         0.0000
-53.741         -1.1323        4.8000         0.0000
-53.712         26.740         4.8000         0.0000
-53.711         -26.741        4.8000         0.0000
-53.710         -2.4747        4.8000         0.0000
-53.692         10.541         4.8000         0.0000
-53.685         -20.114        4.8000         0.0000
-53.644         -3.7523        4.8000         0.0000
-53.623         -9.5447        4.8000         0.0000
-53.514         -24.157        4.8000         0.0000
-53.453         -16.070        4.8000         0.0000
-53.429         15.810         4.8000         0.0000
-53.403         19.890         4.8000         0.0000
-53.373         -4.8537        4.8000         0.0000
-53.285         11.941         4.8000         0.0000
-53.283         24.041         4.8000         0.0000
-53.281         -10.861        4.8000         0.0000
-53.247         -21.533        4.8000         0.0000
-53.184         7.9155         4.8000         0.0000
-53.102         -5.9551        4.8000         0.0000
-53.092         -17.520        4.8000         0.0000
-53.005         28.115         4.8000         0.0000
-53.005         -28.116        4.8000         0.0000
-52.940         -12.177        4.8000         0.0000
-52.940         17.196         4.8000         0.0000
-52.904         -7.2464        4.8000         0.0000
-52.886         5.1606         4.8000         0.0000
-52.871         13.289         4.8000         0.0000
-52.863         -25.431        4.8000         0.0000
-52.813         25.362         4.8000         0.0000
-52.811         3.7978         4.8000         0.0000
-52.784         21.301         4.8000         0.0000
-52.736         2.4349         4.8000         0.0000
-52.724         -13.536        4.8000         0.0000
-52.661         1.0721         4.8000         0.0000
-52.653         -18.938        4.8000         0.0000
-52.645         -22.967        4.8000         0.0000
-52.630         -0.27025       4.8000         0.0000
-52.600         -1.6126        4.8000         0.0000
-52.569         -2.9549        4.8000         0.0000
-52.567         9.4442         4.8000         0.0000
-52.476         -8.5574        4.8000         0.0000
-52.381         14.675         4.8000         0.0000
-52.363         -14.986        4.8000         0.0000
-52.320         18.607         4.8000         0.0000
-52.298         -4.0563        4.8000         0.0000
-52.269         6.6894         4.8000         0.0000
-52.263         29.472         4.8000         0.0000
-52.262         -29.473        4.8000         0.0000
-52.215         -20.357        4.8000         0.0000
-52.182         22.735         4.8000         0.0000
-52.174         -26.814        4.8000         0.0000
-52.160         10.844         4.8000         0.0000
-52.124         26.745         4.8000         0.0000
-52.047         -9.8684        4.8000         0.0000
-52.028         -5.1577        4.8000         0.0000
-52.002         -16.436        4.8000         0.0000
-51.995         -24.240        4.8000         0.0000
-51.891         16.061         4.8000         0.0000
-51.868         -17.862        4.8000         0.0000
-51.777         -21.776        4.8000         0.0000
-51.757         -6.2591        4.8000         0.0000
-51.746         12.192         4.8000         0.0000
-51.741         0.51372        4.8000         0.0000
-51.713         24.055         4.8000         0.0000
-51.711         -0.82861       4.8000         0.0000
-51.706         -11.184        4.8000         0.0000
-51.701         20.018         4.8000         0.0000
-51.680         -2.1709        4.8000         0.0000
-51.652         8.2181         4.8000         0.0000
-51.628         4.3003         4.8000         0.0000
-51.553         2.9374         4.8000         0.0000
-51.490         -12.543        4.8000         0.0000
-51.478         1.5745         4.8000         0.0000
-51.477         30.824         4.8000         0.0000
-51.477         -30.825        4.8000         0.0000
-51.450         -28.180        4.8000         0.0000
-51.430         -19.281        4.8000         0.0000
-51.400         28.111         4.8000         0.0000
-51.362         17.505         4.8000         0.0000
-51.348         5.6133         4.8000         0.0000
-51.344         -25.513        4.8000         0.0000
-51.332         13.541         4.8000         0.0000
-51.328         -7.5701        4.8000         0.0000
-51.274         -13.902        4.8000         0.0000
-51.262         -3.1572        4.8000         0.0000
-51.243         25.376         4.8000         0.0000
-51.126         -23.049        4.8000         0.0000
-51.082         21.429         4.8000         0.0000
-51.035         9.7468         4.8000         0.0000
-50.992         -20.699        4.8000         0.0000
-50.992         -4.2586        4.8000         0.0000
-50.913         -15.352        4.8000         0.0000
-50.900         -8.8810        4.8000         0.0000
-50.842         14.927         4.8000         0.0000
-50.822         -0.044638      4.8000         0.0000
-50.791         -1.3870        4.8000         0.0000
-50.779         -16.778        4.8000         0.0000
-50.742         18.916         4.8000         0.0000
-50.731         7.1420         4.8000         0.0000
-50.725         29.461         4.8000         0.0000
-50.721         -5.3600        4.8000         0.0000
-50.657         -29.277        4.8000         0.0000
-50.657         32.154         4.8000         0.0000
-50.656         -32.155        4.8000         0.0000
-50.652         -21.790        4.8000         0.0000
-50.645         -18.204        4.8000         0.0000
-50.638         -26.888        4.8000         0.0000
-50.621         11.095         4.8000         0.0000
-50.612         22.749         4.8000         0.0000
-50.559         1.0162         4.8000         0.0000
-50.537         26.751         4.8000         0.0000
-50.476         -24.322        4.8000         0.0000
-50.471         -10.192        4.8000         0.0000
-50.373         -2.3732        4.8000         0.0000
-50.371         3.4399         4.8000         0.0000
-50.313         16.371         4.8000         0.0000
-50.313         -6.6389        4.8000         0.0000
-50.295         2.0770         4.8000         0.0000
-50.255         -11.551        4.8000         0.0000
-50.208         12.444         4.8000         0.0000
-50.207         -19.623        4.8000         0.0000
-50.143         24.070         4.8000         0.0000
-50.123         20.327         4.8000         0.0000
-50.114         8.6707         4.8000         0.0000
-50.090         4.7529         4.8000         0.0000
-50.039         -12.910        4.8000         0.0000
-50.001         -23.063        4.8000         0.0000
-49.956         -3.3595        4.8000         0.0000
-49.922         30.802         4.8000         0.0000
-49.902         -0.60299       4.8000         0.0000
-49.884         -7.9498        4.8000         0.0000
-49.867         -20.714        4.8000         0.0000
-49.862         28.100         4.8000         0.0000
-49.854         -30.618        4.8000         0.0000
-49.845         -27.984        4.8000         0.0000
-49.825         -25.595        4.8000         0.0000
-49.823         -14.269        4.8000         0.0000
-49.809         6.0659         4.8000         0.0000
-49.802         33.463         4.8000         0.0000
-49.801         -33.464        4.8000         0.0000
-49.794         13.792         4.8000         0.0000
-49.784         17.814         4.8000         0.0000
-49.689         -15.695        4.8000         0.0000
-49.685         -4.4609        4.8000         0.0000
-49.674         25.390         4.8000         0.0000
-49.639         0.45783        4.8000         0.0000
-49.555         -17.121        4.8000         0.0000
-49.526         -21.804        4.8000         0.0000
-49.484         -1.5892        4.8000         0.0000
-49.455         -9.2608        4.8000         0.0000
-49.440         10.063         4.8000         0.0000
-49.422         -18.546        4.8000         0.0000
-49.376         1.5187         4.8000         0.0000
-49.360         21.692         4.8000         0.0000
-49.351         -24.336        4.8000         0.0000
-49.277         -5.7397        4.8000         0.0000
-49.265         15.236         4.8000         0.0000
-49.192         7.5946         4.8000         0.0000
-49.188         29.450         4.8000         0.0000
-49.165         19.225         4.8000         0.0000
-49.113         2.5795         4.8000         0.0000
-49.084         32.122         4.8000         0.0000
-49.081         -19.637        4.8000         0.0000
-49.067         -2.5755        4.8000         0.0000
-49.052         -29.081        4.8000         0.0000
-49.033         -26.692        4.8000         0.0000
-49.027         11.412         4.8000         0.0000
-49.016         -31.938        4.8000         0.0000
-48.999         26.739         4.8000         0.0000
-48.963         -10.757        4.8000         0.0000
-48.921         34.739         4.8000         0.0000
-48.920         -34.740        4.8000         0.0000
-48.891         23.013         4.8000         0.0000
-48.876         -23.077        4.8000         0.0000
-48.868         -7.0186        4.8000         0.0000
-48.832         3.8925         4.8000         0.0000
-48.787         -14.844        4.8000         0.0000
-48.747         -12.116        4.8000         0.0000
-48.741         -20.728        4.8000         0.0000
-48.735         16.680         4.8000         0.0000
-48.658         -0.53792       4.8000         0.0000
-48.653         -16.269        4.8000         0.0000
-48.649         -3.5618        4.8000         0.0000
-48.613         12.760         4.8000         0.0000
-48.551         5.2055         4.8000         0.0000
-48.543         14.120         4.8000         0.0000
-48.531         -13.475        4.8000         0.0000
-48.519         -17.695        4.8000         0.0000
-48.519         8.9871         4.8000         0.0000
-48.440         -8.3296        4.8000         0.0000
-48.421         24.333         4.8000         0.0000
-48.401         20.591         4.8000         0.0000
-48.401         -21.819        4.8000         0.0000
-48.395         0.52290        4.8000         0.0000
-48.367         30.780         4.8000         0.0000
-48.360         25.726         4.8000         0.0000
-48.324         28.089         4.8000         0.0000
-48.270         6.5185         4.8000         0.0000
-48.266         -33.250        4.8000         0.0000
-48.240         -4.8406        4.8000         0.0000
-48.240         -27.789        4.8000         0.0000
-48.240         -1.5242        4.8000         0.0000
-48.232         -30.412        4.8000         0.0000
-48.217         33.235         4.8000         0.0000
-48.206         18.124         4.8000         0.0000
-48.195         -25.242        4.8000         0.0000
-48.131         1.5837         4.8000         0.0000
-48.014         15.564         4.8000         0.0000
-48.007         35.990         4.8000         0.0000
-48.006         -35.991        4.8000         0.0000
-47.979         -18.817        4.8000         0.0000
-47.947         -9.8255        4.8000         0.0000
-47.846         10.379         4.8000         0.0000
-47.832         -6.1195        4.8000         0.0000
-47.822         -2.5104        4.8000         0.0000
-47.751         -15.418        4.8000         0.0000
-47.733         2.8090         4.8000         0.0000
-47.720         -23.983        4.8000         0.0000
-47.685         27.076         4.8000         0.0000
-47.650         29.439         4.8000         0.0000
-47.639         -19.907        4.8000         0.0000
-47.638         21.956         4.8000         0.0000
-47.617         -16.844        4.8000         0.0000
-47.597         7.9110         4.8000         0.0000
-47.500         31.893         4.8000         0.0000
-47.495         -14.049        4.8000         0.0000
-47.484         17.008         4.8000         0.0000
-47.482         -31.724        4.8000         0.0000
-47.455         -11.321        4.8000         0.0000
-47.452         4.1220         4.8000         0.0000
-47.447         -28.886        4.8000         0.0000
-47.443         19.489         4.8000         0.0000
-47.432         11.728         4.8000         0.0000
-47.424         -7.3984        4.8000         0.0000
-47.413         -0.47285       4.8000         0.0000
-47.402         -26.339        4.8000         0.0000
-47.369         -34.514        4.8000         0.0000
-47.362         13.088         4.8000         0.0000
-47.320         34.498         4.8000         0.0000
-47.299         -20.998        4.8000         0.0000
-47.292         14.448         4.8000         0.0000
-47.245         -22.724        4.8000         0.0000
-47.239         -12.680        4.8000         0.0000
-47.172         5.4350         4.8000         0.0000
-47.169         23.276         4.8000         0.0000
-47.150         0.58797        4.8000         0.0000
-47.108         24.669         4.8000         0.0000
-47.101         -3.7488        4.8000         0.0000
-47.076         -17.966        4.8000         0.0000
-47.061         37.218         4.8000         0.0000
-47.061         -37.219        4.8000         0.0000
-47.046         26.063         4.8000         0.0000
-47.011         28.425         4.8000         0.0000
-46.995         -1.4591        4.8000         0.0000
-46.931         -8.8943        4.8000         0.0000
-46.924         9.3034         4.8000         0.0000
-46.783         30.552         4.8000         0.0000
-46.763         15.892         4.8000         0.0000
-46.752         1.8132         4.8000         0.0000
-46.732         -33.036        4.8000         0.0000
-46.714         -15.993        4.8000         0.0000
-46.708         6.6822         4.8000         0.0000
-46.697         -30.198        4.8000         0.0000
-46.693         -5.0277        4.8000         0.0000
-46.680         20.854         4.8000         0.0000
-46.656         18.027         4.8000         0.0000
-46.633         33.006         4.8000         0.0000
-46.610         -27.435        4.8000         0.0000
-46.564         -24.888        4.8000         0.0000
-46.536         -19.087        4.8000         0.0000
-46.458         -14.624        4.8000         0.0000
-46.439         -35.754        4.8000         0.0000
-46.439         -10.390        4.8000         0.0000
-46.391         35.738         4.8000         0.0000
-46.372         27.412         4.8000         0.0000
-46.354         3.0385         4.8000         0.0000
-46.285         -6.3066        4.8000         0.0000
-46.275         -2.6975        4.8000         0.0000
-46.265         29.301         4.8000         0.0000
-46.251         10.696         4.8000         0.0000
-46.202         -13.255        4.8000         0.0000
-46.196         -20.178        4.8000         0.0000
-46.181         12.056         4.8000         0.0000
-46.174         -17.115        4.8000         0.0000
-46.169         -0.40778       4.8000         0.0000
-46.143         -21.904        4.8000         0.0000
-46.111         13.416         4.8000         0.0000
-46.090         -23.630        4.8000         0.0000
-46.085         38.421         4.8000         0.0000
-46.084         -38.422        4.8000         0.0000
-46.073         4.3515         4.8000         0.0000
-46.041         14.776         4.8000         0.0000
-46.035         8.0746         4.8000         0.0000
-45.947         -31.510        4.8000         0.0000
-45.947         -11.886        4.8000         0.0000
-45.934         16.911         4.8000         0.0000
-45.916         22.219         4.8000         0.0000
-45.916         31.665         4.8000         0.0000
-45.902         -7.7279        4.8000         0.0000
-45.899         -28.668        4.8000         0.0000
-45.893         19.392         4.8000         0.0000
-45.855         23.613         4.8000         0.0000
-45.818         -34.288        4.8000         0.0000
-45.794         25.006         4.8000         0.0000
-45.772         -25.985        4.8000         0.0000
-45.770         0.81747        4.8000         0.0000
-45.733         26.399         4.8000         0.0000
-45.720         34.258         4.8000         0.0000
-45.634         -18.236        4.8000         0.0000
-45.626         28.288         4.8000         0.0000
-45.609         5.5987         4.8000         0.0000
-45.554         -3.9359        4.8000         0.0000
-45.516         -36.912        4.8000         0.0000
-45.464         -15.795        4.8000         0.0000
-45.448         -1.6462        4.8000         0.0000
-45.409         -9.2238        4.8000         0.0000
-45.398         30.414         4.8000         0.0000
-45.386         36.858         4.8000         0.0000
-45.372         2.0427         4.8000         0.0000
-45.362         9.4671         4.8000         0.0000
-45.213         15.796         4.8000         0.0000
-45.208         -14.426        4.8000         0.0000
-45.197         -32.822        4.8000         0.0000
-45.149         -29.980        4.8000         0.0000
-45.146         6.8458         4.8000         0.0000
-45.145         -5.2147        4.8000         0.0000
-45.130         20.758         4.8000         0.0000
-45.106         17.930         4.8000         0.0000
-45.093         -19.357        4.8000         0.0000
-45.078         39.597         4.8000         0.0000
-45.077         -39.598        4.8000         0.0000
-45.061         -27.217        4.8000         0.0000
-45.049         32.778         4.8000         0.0000
-45.040         -21.083        4.8000         0.0000
-45.036         11.612         4.8000         0.0000
-44.987         27.275         4.8000         0.0000
-44.987         -22.809        4.8000         0.0000
-44.974         3.2680         4.8000         0.0000
-44.966         12.972         4.8000         0.0000
-44.952         -13.057        4.8000         0.0000
-44.934         -24.535        4.8000         0.0000
-44.924         -16.916        4.8000         0.0000
-44.917         -10.720        4.8000         0.0000
-44.896         14.332         4.8000         0.0000
-44.895         -35.447        4.8000         0.0000
-44.881         29.163         4.8000         0.0000
-44.842         10.486         4.8000         0.0000
-44.762         -6.6360        4.8000         0.0000
-44.727         -2.8845        4.8000         0.0000
-44.715         35.378         4.8000         0.0000
-44.571         -11.904        4.8000         0.0000
-44.531         31.527         4.8000         0.0000
-44.525         -38.102        4.8000         0.0000
-44.525         23.143         4.8000         0.0000
-44.511         4.5151         4.8000         0.0000
-44.485         21.853         4.8000         0.0000
-44.473         8.2383         4.8000         0.0000
-44.463         24.536         4.8000         0.0000
-44.453         -0.19933       4.8000         0.0000
-44.402         25.929         4.8000         0.0000
-44.398         -31.292        4.8000         0.0000
-44.395         38.047         4.8000         0.0000
-44.384         16.815         4.8000         0.0000
-44.383         -18.038        4.8000         0.0000
-44.379         -8.0573        4.8000         0.0000
-44.350         -28.449        4.8000         0.0000
-44.343         19.296         4.8000         0.0000
-44.274         -33.981        4.8000         0.0000
-44.242         28.150         4.8000         0.0000
-44.223         -25.767        4.8000         0.0000
-44.213         -15.596        4.8000         0.0000
-44.068         15.351         4.8000         0.0000
-44.054         1.0259         4.8000         0.0000
-44.047         5.7623         4.8000         0.0000
-44.044         33.898         4.8000         0.0000
-44.041         40.748         4.8000         0.0000
-44.040         -40.749        4.8000         0.0000
-44.014         30.277         4.8000         0.0000
-44.006         -4.1229        4.8000         0.0000
-43.973         -20.017        4.8000         0.0000
-43.972         -36.605        4.8000         0.0000
-43.958         -14.228        4.8000         0.0000
-43.953         9.2575         4.8000         0.0000
-43.919         -21.743        4.8000         0.0000
-43.887         -9.5533        4.8000         0.0000
-43.866         -23.469        4.8000         0.0000
-43.843         -19.042        4.8000         0.0000
-43.821         12.528         4.8000         0.0000
-43.751         13.888         4.8000         0.0000
-43.732         -1.4377        4.8000         0.0000
-43.711         36.497         4.8000         0.0000
-43.698         20.392         4.8000         0.0000
-43.673         -16.718        4.8000         0.0000
-43.673         3.6355         4.8000         0.0000
-43.662         -32.595        4.8000         0.0000
-43.657         26.805         4.8000         0.0000
-43.656         2.2512         4.8000         0.0000
-43.627         11.402         4.8000         0.0000
-43.623         -5.5442        4.8000         0.0000
-43.600         -29.761        4.8000         0.0000
-43.584         7.0095         4.8000         0.0000
-43.577         -13.075        4.8000         0.0000
-43.556         17.834         4.8000         0.0000
-43.541         -10.738        4.8000         0.0000
-43.533         32.561         4.8000         0.0000
-43.512         -26.999        4.8000         0.0000
-43.503         -39.265        4.8000         0.0000
-43.497         29.026         4.8000         0.0000
-43.433         10.277         4.8000         0.0000
-43.373         39.211         4.8000         0.0000
-43.351         -35.140        4.8000         0.0000
-43.240         -6.9655        4.8000         0.0000
-43.239         16.371         4.8000         0.0000
-43.209         4.8827         4.8000         0.0000
-43.196         -11.923        4.8000         0.0000
-43.193         -24.601        4.8000         0.0000
-43.133         -17.722        4.8000         0.0000
-43.133         24.066         4.8000         0.0000
-43.093         22.777         4.8000         0.0000
-43.072         25.459         4.8000         0.0000
-43.064         8.0288         4.8000         0.0000
-43.054         21.488         4.8000         0.0000
-43.040         35.017         4.8000         0.0000
-43.015         31.310         4.8000         0.0000
-43.011         -2.6761        4.8000         0.0000
-42.972         41.874         4.8000         0.0000
-42.971         -41.875        4.8000         0.0000
-42.965         -37.782        4.8000         0.0000
-42.963         -15.398        4.8000         0.0000
-42.923         14.907         4.8000         0.0000
-42.912         18.930         4.8000         0.0000
-42.911         27.680         4.8000         0.0000
-42.864         -31.065        4.8000         0.0000
-42.857         -8.3868        4.8000         0.0000
-42.852         -20.677        4.8000         0.0000
-42.802         -28.231        4.8000         0.0000
-42.799         -22.403        4.8000         0.0000
-42.746         6.1298         4.8000         0.0000
-42.739         -33.754        4.8000         0.0000
-42.737         0.0091331      4.8000         0.0000
-42.722         -19.702        4.8000         0.0000
-42.704         37.674         4.8000         0.0000
-42.606         13.444         4.8000         0.0000
-42.593         -18.726        4.8000         0.0000
-42.582         -14.246        4.8000         0.0000
-42.544         9.0480         4.8000         0.0000
-42.528         33.681         4.8000         0.0000
-42.519         40.346         4.8000         0.0000
-42.518         -40.310        4.8000         0.0000
-42.511         -9.5716        4.8000         0.0000
-42.498         30.060         4.8000         0.0000
-42.482         -25.833        4.8000         0.0000
-42.427         -36.298        4.8000         0.0000
-42.423         -16.402        4.8000         0.0000
-42.412         12.318         4.8000         0.0000
-42.397         17.013         4.8000         0.0000
-42.371         4.0030         4.8000         0.0000
-42.355         2.6187         4.8000         0.0000
-42.339         1.2344         4.8000         0.0000
-42.334         -4.3850        4.8000         0.0000
-42.326         26.335         4.8000         0.0000
-42.324         28.836         4.8000         0.0000
-42.267         20.026         4.8000         0.0000
-42.218         11.193         4.8000         0.0000
-42.201         -13.093        4.8000         0.0000
-42.166         -10.756        4.8000         0.0000
-42.134         7.1453         4.8000         0.0000
-42.127         -32.368        4.8000         0.0000
-42.125         -23.534        4.8000         0.0000
-42.102         17.993         4.8000         0.0000
-42.081         15.549         4.8000         0.0000
-42.065         -29.535        4.8000         0.0000
-42.035         36.137         4.8000         0.0000
-42.023         10.067         4.8000         0.0000
-42.017         32.344         4.8000         0.0000
-42.016         -1.2292        4.8000         0.0000
-41.980         -38.826        4.8000         0.0000
-41.951         -5.8063        4.8000         0.0000
-41.908         5.2502         4.8000         0.0000
-41.883         -17.407        4.8000         0.0000
-41.875         42.971         4.8000         0.0000
-41.874         -42.972        4.8000         0.0000
-41.850         38.809         4.8000         0.0000
-41.820         -11.941        4.8000         0.0000
-41.816         -34.913        4.8000         0.0000
-41.771         -27.065        4.8000         0.0000
-41.764         14.086         4.8000         0.0000
-41.741         24.990         4.8000         0.0000
-41.739         27.491         4.8000         0.0000
-41.731         -21.336        4.8000         0.0000
-41.702         23.700         4.8000         0.0000
-41.662         22.411         4.8000         0.0000
-41.623         21.122         4.8000         0.0000
-41.614         8.1645         4.8000         0.0000
-41.602         -20.361        4.8000         0.0000
-41.594         -28.395        4.8000         0.0000
-41.568         -7.2276        4.8000         0.0000
-41.527         -8.9391        4.8000         0.0000
-41.524         34.800         4.8000         0.0000
-41.499         31.094         4.8000         0.0000
-41.472         -19.386        4.8000         0.0000
-41.458         19.089         4.8000         0.0000
-41.452         -24.666        4.8000         0.0000
-41.443         -37.343        4.8000         0.0000
-41.435         41.458         4.8000         0.0000
-41.435         -41.421        4.8000         0.0000
-41.347         -15.180        4.8000         0.0000
-41.343         -18.411        4.8000         0.0000
-41.339         -2.9382        4.8000         0.0000
-41.329         -30.838        4.8000         0.0000
-41.326         29.870         4.8000         0.0000
-41.303         12.839         4.8000         0.0000
-41.296         6.2656         4.8000         0.0000
-41.239         16.191         4.8000         0.0000
-41.204         -33.527        4.8000         0.0000
-41.181         37.272         4.8000         0.0000
-41.181         -10.124        4.8000         0.0000
-41.154         26.145         4.8000         0.0000
-41.152         28.647         4.8000         0.0000
-41.109         11.713         4.8000         0.0000
-41.094         9.1838         4.8000         0.0000
-41.070         4.3705         4.8000         0.0000
-41.058         -22.468        4.8000         0.0000
-41.054         2.9862         4.8000         0.0000
-41.037         1.6019         4.8000         0.0000
-41.021         0.21759        4.8000         0.0000
-41.012         33.464         4.8000         0.0000
-40.996         39.945         4.8000         0.0000
-40.995         -39.870        4.8000         0.0000
-40.991         -35.825        4.8000         0.0000
-40.966         -14.028        4.8000         0.0000
-40.944         17.172         4.8000         0.0000
-40.922         14.728         4.8000         0.0000
-40.915         10.588         4.8000         0.0000
-40.858         -29.698        4.8000         0.0000
-40.835         -11.309        4.8000         0.0000
-40.813         20.185         4.8000         0.0000
-40.807         -16.185        4.8000         0.0000
-40.749         44.040         4.8000         0.0000
-40.748         -44.041        4.8000         0.0000
-40.741         -25.899        4.8000         0.0000
-40.684         7.2810         4.8000         0.0000
-40.662         -4.6472        4.8000         0.0000
-40.648         18.153         4.8000         0.0000
-40.592         -32.141        4.8000         0.0000
-40.585         -12.875        4.8000         0.0000
-40.575         24.048         4.8000         0.0000
