% Model:              capacitor_fringing_fields - sc-2-qw.mph
% Version:            COMSOL 5.1.0.136
% Date:               Dec 16 2018, 23:13
% Dimension:          3
% Nodes:              14221
% Expressions:        1
% Description:        Surface charge density
% Length unit:        nm
% x             y              z              es.nD (C/m^2)
-50.126         21.051         30.000         0.0000
-50.092         4.8558         30.000         0.0000
-50.056         -15.393        30.000         0.0000
-50.050         0.26849        30.000         0.0000
-50.004         -12.361        30.000         0.0000
-49.942         6.9104         30.000         0.0000
-49.919         15.468         30.000         0.0000
-49.889         -6.6248        30.000         0.0000
-49.802         12.745         30.000         0.0000
-49.794         -26.146        30.000         0.0000
-49.756         -30.016        30.000         0.0000
-49.654         30.130         30.000         0.0000
-49.589         26.375         30.000         0.0000
-49.574         33.799         30.000         0.0000
-49.574         -33.800        30.000         0.0000
-49.409         2.0720         30.000         0.0000
-49.401         -1.6303        30.000         0.0000
-49.386         -22.394        30.000         0.0000
-49.376         -17.186        30.000         0.0000
-49.305         17.408         30.000         0.0000
-49.202         22.883         30.000         0.0000
-48.914         -14.019        30.000         0.0000
-48.862         -10.987        30.000         0.0000
-48.836         14.225         30.000         0.0000
-48.767         3.8755         30.000         0.0000
-48.752         -3.5290        30.000         0.0000
-48.719         11.502         30.000         0.0000
-48.709         -28.109        30.000         0.0000
-48.707         -31.648        30.000         0.0000
-48.696         -18.979        30.000         0.0000
-48.691         19.347         30.000         0.0000
-48.609         -9.1342        30.000         0.0000
-48.561         -20.827        30.000         0.0000
-48.558         31.870         30.000         0.0000
-48.524         -24.298        30.000         0.0000
-48.521         9.5607         30.000         0.0000
-48.504         28.338         30.000         0.0000
-48.405         21.375         30.000         0.0000
-48.356         -7.2810        30.000         0.0000
-48.324         7.6198         30.000         0.0000
-48.278         24.715         30.000         0.0000
-48.276         35.628         30.000         0.0000
-48.276         -35.629        30.000         0.0000
-48.126         5.6789         30.000         0.0000
-48.103         -5.4277        30.000         0.0000
-47.869         15.704         30.000         0.0000
-47.824         -15.676        30.000         0.0000
-47.772         -12.645        30.000         0.0000
-47.752         12.981         30.000         0.0000
-47.699         -22.731        30.000         0.0000
-47.661         -26.202        30.000         0.0000
-47.660         -29.741        30.000         0.0000
-47.481         23.207         30.000         0.0000
-47.466         0.30435        30.000         0.0000
-47.443         -33.501        30.000         0.0000
-47.408         30.079         30.000         0.0000
-47.354         26.547         30.000         0.0000
-47.294         33.724         30.000         0.0000
-47.255         17.643         30.000         0.0000
-47.144         -17.469        30.000         0.0000
-47.010         -19.316        30.000         0.0000
-46.969         19.671         30.000         0.0000
-46.910         37.409         30.000         0.0000
-46.909         -37.410        30.000         0.0000
-46.875         -21.164        30.000         0.0000
-46.837         -24.635        30.000         0.0000
-46.825         2.1078         30.000         0.0000
-46.817         -1.5944        30.000         0.0000
-46.786         14.460         30.000         0.0000
-46.684         21.700         30.000         0.0000
-46.682         -14.302        30.000         0.0000
-46.612         -27.834        30.000         0.0000
-46.611         -31.373        30.000         0.0000
-46.557         25.039         30.000         0.0000
-46.365         -10.432        30.000         0.0000
-46.312         31.819         30.000         0.0000
-46.283         11.012         30.000         0.0000
-46.258         28.287         30.000         0.0000
-46.183         3.9113         30.000         0.0000
-46.168         -3.4931        30.000         0.0000
-46.112         -8.5788        30.000         0.0000
-46.111         -35.306        30.000         0.0000
-46.085         9.0708         30.000         0.0000
-46.013         -23.068        30.000         0.0000
-45.962         35.529         30.000         0.0000
-45.888         7.1300         30.000         0.0000
-45.859         -6.7256        30.000         0.0000
-45.819         15.940         30.000         0.0000
-45.760         23.531         30.000         0.0000
-45.592         -15.959        30.000         0.0000
-45.563         -29.466        30.000         0.0000
-45.534         17.968         30.000         0.0000
-45.478         39.137         30.000         0.0000
-45.478         -39.138        30.000         0.0000
-45.458         -17.806        30.000         0.0000
-45.428         -26.032        30.000         0.0000
-45.323         -19.654        30.000         0.0000
-45.316         12.491         30.000         0.0000
-45.313         -33.202        30.000         0.0000
-45.276         26.255         30.000         0.0000
-45.276         -12.089        30.000         0.0000
-45.248         19.996         30.000         0.0000
-45.189         -21.501        30.000         0.0000
-45.162         30.028         30.000         0.0000
-45.014         33.648         30.000         0.0000
-44.963         22.024         30.000         0.0000
-44.882         0.34022        30.000         0.0000
-44.825         -36.970        30.000         0.0000
-44.604         -24.465        30.000         0.0000
-44.597         37.004         30.000         0.0000
-44.515         -31.098        30.000         0.0000
-44.479         24.748         30.000         0.0000
-44.379         -27.664        30.000         0.0000
-44.350         13.970         30.000         0.0000
-44.241         2.1437         30.000         0.0000
-44.233         -1.5585        30.000         0.0000
-44.186         -13.746        30.000         0.0000
-44.180         27.996         30.000         0.0000
-44.066         31.768         30.000         0.0000
-44.027         -34.866        30.000         0.0000
-43.984         40.810         30.000         0.0000
-43.983         -40.810        30.000         0.0000
-43.945         5.3623         30.000         0.0000
-43.925         -4.7910        30.000         0.0000
-43.869         -9.8766        30.000         0.0000
-43.847         10.522         30.000         0.0000
-43.780         -22.897        30.000         0.0000
-43.682         23.240         30.000         0.0000
-43.649         8.5810         30.000         0.0000
-43.649         35.123         30.000         0.0000
-43.616         -8.0234        30.000         0.0000
-43.362         -38.670        30.000         0.0000
-43.330         -29.295        30.000         0.0000
-43.228         -32.762        30.000         0.0000
-43.225         16.980         30.000         0.0000
-43.198         25.964         30.000         0.0000
-43.195         -25.861        30.000         0.0000
-43.161         -16.726        30.000         0.0000
-43.134         38.704         30.000         0.0000
-43.084         29.736         30.000         0.0000
-43.026         -18.574        30.000         0.0000
-42.940         19.008         30.000         0.0000
-42.892         -20.421        30.000         0.0000
-42.880         12.001         30.000         0.0000
-42.780         -11.534        30.000         0.0000
-42.744         -31.047        30.000         0.0000
-42.740         -36.529        30.000         0.0000
-42.701         33.243         30.000         0.0000
-42.654         21.036         30.000         0.0000
-42.427         42.426         30.000         0.0000
-42.426         -42.427        30.000         0.0000
-42.401         24.456         30.000         0.0000
-42.370         -24.294        30.000         0.0000
-42.298         0.37608        30.000         0.0000
-42.284         36.598         30.000         0.0000
-42.265         31.663         30.000         0.0000
-42.146         -27.493        30.000         0.0000
-42.102         27.704         30.000         0.0000
-42.002         3.5947         30.000         0.0000
-41.990         -2.8564        30.000         0.0000
-41.942         -34.425        30.000         0.0000
-41.836         -40.314        30.000         0.0000
-41.756         15.011         30.000         0.0000
-41.754         -14.514        30.000         0.0000
-41.707         6.8133         30.000         0.0000
-41.681         -6.0888        30.000         0.0000
-41.608         40.348         30.000         0.0000
-41.560         -29.245        30.000         0.0000
-41.483         -21.817        30.000         0.0000
-41.458         -32.711        30.000         0.0000
-41.411         10.032         30.000         0.0000
-41.373         22.252         30.000         0.0000
-41.373         -9.3212        30.000         0.0000
-41.336         34.718         30.000         0.0000
-41.283         29.631         30.000         0.0000
-41.246         -38.201        30.000         0.0000
-41.120         25.673         30.000         0.0000
-40.974         -30.997        30.000         0.0000
-40.961         -25.690        30.000         0.0000
-40.900         33.138         30.000         0.0000
-40.810         43.983         30.000         0.0000
-40.810         -43.984        30.000         0.0000
-40.789         38.270         30.000         0.0000
-40.729         -17.494        30.000         0.0000
-40.656         -36.089        30.000         0.0000
-40.632         18.020         30.000         0.0000
-40.595         -19.341        30.000         0.0000
-40.464         31.558         30.000         0.0000
-40.447         -41.698        30.000         0.0000
-40.376         -27.442        30.000         0.0000
-40.348         -12.301        30.000         0.0000
-40.346         20.048         30.000         0.0000
-40.301         27.599         30.000         0.0000
-40.287         13.041         30.000         0.0000
-40.233         41.873         30.000         0.0000
-40.172         -34.374        30.000         0.0000
-40.092         23.468         30.000         0.0000
-40.074         -23.214        30.000         0.0000
-39.970         36.193         30.000         0.0000
-39.931         -0.68292       30.000         0.0000
-39.857         -39.586        30.000         0.0000
-39.848         1.8671         30.000         0.0000
-39.790         -29.194        30.000         0.0000
-39.688         -32.660        30.000         0.0000
-39.623         -3.9154        30.000         0.0000
-39.553         5.0857         30.000         0.0000
-39.535         34.613         30.000         0.0000
-39.482         29.526         30.000         0.0000
-39.414         39.796         30.000         0.0000
-39.323         -15.281        30.000         0.0000
-39.314         -7.1478        30.000         0.0000
-39.267         -37.473        30.000         0.0000
-39.257         8.3043         30.000         0.0000
-39.204         -30.946        30.000         0.0000
-39.186         -20.737        30.000         0.0000
-39.162         16.051         30.000         0.0000
-39.138         45.478         30.000         0.0000
-39.137         -45.478        30.000         0.0000
-39.099         33.032         30.000         0.0000
-39.065         21.264         30.000         0.0000
-38.869         -9.7612        30.000         0.0000
-38.803         -43.224        30.000         0.0000
-38.663         31.452         30.000         0.0000
-38.595         37.718         30.000         0.0000
-38.588         43.399         30.000         0.0000
-38.582         10.899         30.000         0.0000
-38.530         -35.464        30.000         0.0000
-38.471         -25.899        30.000         0.0000
-38.468         -40.970        30.000         0.0000
-38.415         26.136         30.000         0.0000
-38.298         -18.261        30.000         0.0000
-38.101         35.507         30.000         0.0000
-38.046         -33.750        30.000         0.0000
-38.039         41.321         30.000         0.0000
-38.038         19.060         30.000         0.0000
-37.885         -27.651        30.000         0.0000
-37.878         -38.857        30.000         0.0000
-37.844         -12.741        30.000         0.0000
-37.665         33.927         30.000         0.0000
-37.596         28.062         30.000         0.0000
-37.583         -23.423        30.000         0.0000
-37.564         -1.7419        30.000         0.0000
-37.562         -32.036        30.000         0.0000
-37.481         0.80807        30.000         0.0000
-37.458         13.908         30.000         0.0000
-37.410         46.909         30.000         0.0000
-37.409         -46.910        30.000         0.0000
-37.399         3.3581         30.000         0.0000
-37.387         23.932         30.000         0.0000
-37.299         -29.403        30.000         0.0000
-37.256         -4.9744        30.000         0.0000
-37.229         32.347         30.000         0.0000
-37.220         39.243         30.000         0.0000
-37.141         -36.848        30.000         0.0000
-37.103         6.5767         30.000         0.0000
-37.102         -44.687        30.000         0.0000
-36.888         44.862         30.000         0.0000
-36.819         -15.721        30.000         0.0000
-36.810         -7.5878        30.000         0.0000
-36.796         -42.464        30.000         0.0000
-36.777         29.989         30.000         0.0000
-36.726         37.032         30.000         0.0000
-36.695         -20.946        30.000         0.0000
-36.489         -40.241        30.000         0.0000
-36.428         9.1709         30.000         0.0000
-36.405         -34.840        30.000         0.0000
-36.367         42.815         30.000         0.0000
-36.365         -10.201        30.000         0.0000
-36.360         21.727         30.000         0.0000
-36.333         16.917         30.000         0.0000
-36.232         34.821         30.000         0.0000
-35.980         -26.108        30.000         0.0000
-35.921         -33.126        30.000         0.0000
-35.845         40.768         30.000         0.0000
-35.796         33.241         30.000         0.0000
-35.753         11.765         30.000         0.0000
-35.752         -38.233        30.000         0.0000
-35.745         -18.002        30.000         0.0000
-35.710         26.599         30.000         0.0000
-35.658         -30.493        30.000         0.0000
-35.629         48.276         30.000         0.0000
-35.628         -48.276        30.000         0.0000
-35.482         -46.001        30.000         0.0000
-35.394         -27.860        30.000         0.0000
-35.351         38.557         30.000         0.0000
-35.343         30.883         30.000         0.0000
-35.340         -13.181        30.000         0.0000
-35.226         46.074         30.000         0.0000
-35.197         -2.8009        30.000         0.0000
-35.175         -43.778        30.000         0.0000
-35.114         -0.25093       30.000         0.0000
-35.096         19.309         30.000         0.0000
-35.092         -23.632        30.000         0.0000
-35.032         2.2991         30.000         0.0000
-35.016         -36.224        30.000         0.0000
-34.949         4.8490         30.000         0.0000
-34.891         28.526         30.000         0.0000
-34.868         -41.555        30.000         0.0000
-34.857         36.346         30.000         0.0000
-34.801         -39.784        30.000         0.0000
-34.752         -5.4143        30.000         0.0000
-34.704         44.026         30.000         0.0000
-34.682         24.395         30.000         0.0000
-34.629         14.775         30.000         0.0000
-34.363         34.135         30.000         0.0000
-34.306         -8.0277        30.000         0.0000
-34.280         -34.215        30.000         0.0000
-34.274         7.4433         30.000         0.0000
-34.266         -15.462        30.000         0.0000
-34.183         41.979         30.000         0.0000
-34.142         -20.687        30.000         0.0000
-34.120         40.272         30.000         0.0000
-34.065         -37.775        30.000         0.0000
-34.016         -31.583        30.000         0.0000
-33.910         31.778         30.000         0.0000
-33.860         -10.641        30.000         0.0000
-33.800         49.574         30.000         0.0000
-33.799         -49.574        30.000         0.0000
-33.753         -28.950        30.000         0.0000
-33.677         -47.333        30.000         0.0000
-33.626         38.061         30.000         0.0000
-33.599         10.038         30.000         0.0000
-33.555         -45.091        30.000         0.0000
-33.490         -26.317        30.000         0.0000
-33.457         29.420         30.000         0.0000
-33.421         47.406         30.000         0.0000
-33.418         21.977         30.000         0.0000
-33.392         17.167         30.000         0.0000
-33.328         -35.767        30.000         0.0000
-33.248         -42.868        30.000         0.0000
-33.204         -1.4719        30.000         0.0000
-33.192         -17.743        30.000         0.0000
-33.181         -41.097        30.000         0.0000
-33.132         35.850         30.000         0.0000
-33.121         1.0781         30.000         0.0000
-33.114         -39.326        30.000         0.0000
-33.080         -3.5639        30.000         0.0000
-33.042         45.238         30.000         0.0000
-33.038         3.6281         30.000         0.0000
-33.004         27.062         30.000         0.0000
-32.925         12.632         30.000         0.0000
-32.787         -12.922        30.000         0.0000
-32.672         5.7856         30.000         0.0000
-32.635         -6.1773        30.000         0.0000
-32.540         -23.372        30.000         0.0000
-32.521         43.191         30.000         0.0000
-32.458         41.483         30.000         0.0000
-32.395         39.776         30.000         0.0000
-32.377         -37.318        30.000         0.0000
-32.189         -8.7907        30.000         0.0000
-32.154         19.559         30.000         0.0000
-31.997         8.3799         30.000         0.0000
-31.923         50.803         30.000         0.0000
-31.922         -50.804        30.000         0.0000
-31.901         37.566         30.000         0.0000
-31.823         -48.596        30.000         0.0000
-31.791         -33.807        30.000         0.0000
-31.741         24.644         30.000         0.0000
-31.725         -46.389        30.000         0.0000
-31.713         -15.203        30.000         0.0000
-31.687         15.024         30.000         0.0000
-31.627         -44.181        30.000         0.0000
-31.616         33.951         30.000         0.0000
-31.590         -20.428        30.000         0.0000
-31.568         48.669         30.000         0.0000
-31.560         -42.411        30.000         0.0000
-31.528         -31.175        30.000         0.0000
-31.506         -10.895        30.000         0.0000
-31.493         -40.640        30.000         0.0000
-31.426         -38.869        30.000         0.0000
-31.322         10.974         30.000         0.0000
-31.265         -28.542        30.000         0.0000
-31.213         46.536         30.000         0.0000
-31.210         -0.14279       30.000         0.0000
-31.163         31.593         30.000         0.0000
-31.127         2.4072         30.000         0.0000
-31.087         -2.2348        30.000         0.0000
-30.963         -4.3269        30.000         0.0000
-30.938         -25.626        30.000         0.0000
-30.859         44.402         30.000         0.0000
-30.840         -35.359        30.000         0.0000
-30.796         42.695         30.000         0.0000
-30.761         4.5647         30.000         0.0000
-30.733         40.988         30.000         0.0000
-30.710         29.235         30.000         0.0000
-30.671         39.281         30.000         0.0000
-30.640         -17.484        30.000         0.0000
-30.517         -6.9403        30.000         0.0000
-30.482         12.958         30.000         0.0000
-30.477         22.226         30.000         0.0000
-30.450         17.416         30.000         0.0000
-30.432         -13.175        30.000         0.0000
-30.394         6.7222         30.000         0.0000
-30.385         35.666         30.000         0.0000
-30.127         -49.588        30.000         0.0000
-30.079         26.628         30.000         0.0000
-30.029         -47.381        30.000         0.0000
-30.000         51.961         30.000         0.0000
-29.999         -51.962        30.000         0.0000
-29.988         -22.681        30.000         0.0000
-29.931         -45.173        30.000         0.0000
-29.903         49.750         30.000         0.0000
-29.889         -36.910        30.000         0.0000
-29.834         -9.0442        30.000         0.0000
-29.719         9.3165         30.000         0.0000
-29.669         -43.107        30.000         0.0000
-29.602         -41.336        30.000         0.0000
-29.548         47.616         30.000         0.0000
-29.535         -39.565        30.000         0.0000
-29.358         -15.456        30.000         0.0000
-29.303         -33.399        30.000         0.0000
-29.244         15.350         30.000         0.0000
-29.217         1.1863         30.000         0.0000
-29.213         19.808         30.000         0.0000
-29.194         45.482         30.000         0.0000
-29.172         43.228         30.000         0.0000
-29.154         37.381         30.000         0.0000
-29.151         -11.148        30.000         0.0000
-29.109         41.521         30.000         0.0000
-29.093         -0.90579       30.000         0.0000
-29.046         39.814         30.000         0.0000
-29.039         -30.766        30.000         0.0000
-29.038         -19.737        30.000         0.0000
-28.969         -2.9978        30.000         0.0000
-28.879         11.301         30.000         0.0000
-28.868         33.766         30.000         0.0000
-28.850         3.3438         30.000         0.0000
-28.846         -5.0899        30.000         0.0000
-28.815         24.210         30.000         0.0000
-28.713         -27.850        30.000         0.0000
-28.483         5.5013         30.000         0.0000
-28.416         31.408         30.000         0.0000
-28.386         -24.934        30.000         0.0000
-28.351         -34.950        30.000         0.0000
-28.333         -48.372        30.000         0.0000
-28.329         -17.288        30.000         0.0000
-28.235         -46.165        30.000         0.0000
-28.184         -50.710        30.000         0.0000
-28.163         -7.1937        30.000         0.0000
-28.117         7.6588         30.000         0.0000
-28.077         -13.429        30.000         0.0000
-28.039         13.285         30.000         0.0000
-28.037         53.046         30.000         0.0000
-28.036         -53.047        30.000         0.0000
-28.007         17.742         30.000         0.0000
-27.998         -37.606        30.000         0.0000
-27.973         -44.099        30.000         0.0000
-27.960         50.871         30.000         0.0000
-27.883         48.696         30.000         0.0000
-27.784         28.801         30.000         0.0000
-27.711         -42.033        30.000         0.0000
-27.644         -40.262        30.000         0.0000
-27.638         35.481         30.000         0.0000
-27.551         21.792         30.000         0.0000
-27.530         37.914         30.000         0.0000
-27.529         46.562         30.000         0.0000
-27.507         44.308         30.000         0.0000
-27.485         42.054         30.000         0.0000
-27.479         -9.2976        30.000         0.0000
-27.436         -21.990        30.000         0.0000
-27.422         40.347         30.000         0.0000
-27.406         0.31105        30.000         0.0000
-27.363         2.0785         30.000         0.0000
-27.283         -1.7810        30.000         0.0000
-27.276         9.6430         30.000         0.0000
-27.159         -3.8731        30.000         0.0000
-27.153         26.193         30.000         0.0000
-27.048         -15.261        30.000         0.0000
-26.996         4.2360         30.000         0.0000
-26.842         -5.6167        30.000         0.0000
-26.814         -32.991        30.000         0.0000
-26.801         15.677         30.000         0.0000
-26.796         -11.401        30.000         0.0000
-26.792         19.614         30.000         0.0000
-26.727         -19.541        30.000         0.0000
-26.629         6.3935         30.000         0.0000
-26.538         -47.157        30.000         0.0000
-26.488         -30.075        30.000         0.0000
-26.460         -35.647        30.000         0.0000
-26.436         11.627         30.000         0.0000
-26.370         -49.457        30.000         0.0000
-26.277         -45.091        30.000         0.0000
-26.201         -51.758        30.000         0.0000
-26.161         -27.159        30.000         0.0000
-26.158         -7.7206        30.000         0.0000
-26.121         33.581         30.000         0.0000
-26.113         8.0909         30.000         0.0000
-26.107         -38.303        30.000         0.0000
-26.034         54.058         30.000         0.0000
-26.033         -54.058        30.000         0.0000
-26.018         -17.093        30.000         0.0000
-26.015         -43.025        30.000         0.0000
-26.013         36.014         30.000         0.0000
-25.977         51.919         30.000         0.0000
-25.920         49.781         30.000         0.0000
-25.906         38.447         30.000         0.0000
-25.889         23.775         30.000         0.0000
-25.864         47.643         30.000         0.0000
-25.842         45.388         30.000         0.0000
-25.835         -24.243        30.000         0.0000
-25.820         43.134         30.000         0.0000
-25.798         40.880         30.000         0.0000
-25.766         -13.233        30.000         0.0000
-25.753         -40.959        30.000         0.0000
-25.596         -0.56417       30.000         0.0000
-25.596         13.611         30.000         0.0000
-25.586         17.549         30.000         0.0000
-25.552         1.2032         30.000         0.0000
-25.509         2.9706         30.000         0.0000
-25.490         30.973         30.000         0.0000
-25.475         -9.8244        30.000         0.0000
-25.472         -2.6562        30.000         0.0000
-25.273         10.075         30.000         0.0000
-25.155         -4.3999        30.000         0.0000
-25.142         5.1282         30.000         0.0000
-25.130         21.598         30.000         0.0000
-25.125         -21.794        30.000         0.0000
-25.051         -46.375        30.000         0.0000
-24.858         28.366         30.000         0.0000
-24.838         -6.1436        30.000         0.0000
-24.794         -11.498        30.000         0.0000
-24.789         -44.309        30.000         0.0000
-24.752         -48.139        30.000         0.0000
-24.737         -15.065        30.000         0.0000
-24.626         6.8256         30.000         0.0000
-24.583         -50.439        30.000         0.0000
-24.527         -42.243        30.000         0.0000
-24.481         -31.758        30.000         0.0000
-24.432         12.059         30.000         0.0000
-24.416         -19.346        30.000         0.0000
-24.415         -52.740        30.000         0.0000
-24.380         15.483         30.000         0.0000
-24.371         19.421         30.000         0.0000
-24.310         46.791         30.000         0.0000
-24.288         44.536         30.000         0.0000
-24.266         42.282         30.000         0.0000
-24.227         25.759         30.000         0.0000
-24.200         -34.721        30.000         0.0000
-24.154         -8.2475        30.000         0.0000
-24.154         -28.842        30.000         0.0000
-24.110         52.672         30.000         0.0000
-24.109         8.5229         30.000         0.0000
-24.053         50.534         30.000         0.0000
-23.997         48.395         30.000         0.0000
-23.994         54.994         30.000         0.0000
-23.993         -54.994        30.000         0.0000
-23.846         -37.377        30.000         0.0000
-23.828         -25.926        30.000         0.0000
-23.785         -1.4394        30.000         0.0000
-23.765         -13.330        30.000         0.0000
-23.742         0.32802        30.000         0.0000
-23.707         -16.897        30.000         0.0000
-23.698         2.0954         30.000         0.0000
-23.672         -23.524        30.000         0.0000
-23.655         3.8628         30.000         0.0000
-23.574         13.603         30.000         0.0000
-23.563         -45.594        30.000         0.0000
-23.493         -40.032        30.000         0.0000
-23.473         -9.9208        30.000         0.0000
-23.468         -3.1831        30.000         0.0000
-23.468         23.581         30.000         0.0000
-23.409         35.183         30.000         0.0000
-23.379         32.522         30.000         0.0000
-23.302         -43.528        30.000         0.0000
-23.302         37.616         30.000         0.0000
-23.269         10.507         30.000         0.0000
-23.264         -47.357        30.000         0.0000
-23.194         40.049         30.000         0.0000
-23.165         17.355         30.000         0.0000
-23.151         -4.9268        30.000         0.0000
-23.138         5.5602         30.000         0.0000
-22.965         -49.121        30.000         0.0000
-22.963         -21.075        30.000         0.0000
-22.833         -6.6705        30.000         0.0000
-22.796         -51.422        30.000         0.0000
-22.792         -11.594        30.000         0.0000
-22.756         45.939         30.000         0.0000
-22.748         29.915         30.000         0.0000
-22.735         -15.162        30.000         0.0000
-22.734         43.684         30.000         0.0000
-22.709         21.404         30.000         0.0000
-22.622         7.2576         30.000         0.0000
-22.443         47.543         30.000         0.0000
-22.410         12.051         30.000         0.0000
-22.359         -53.637        30.000         0.0000
-22.358         15.474         30.000         0.0000
-22.314         -0.63667       30.000         0.0000
-22.271         1.1307         30.000         0.0000
-22.267         -41.317        30.000         0.0000
-22.254         -18.627        30.000         0.0000
-22.227         2.8981         30.000         0.0000
-22.223         -2.0567        30.000         0.0000
-22.186         51.286         30.000         0.0000
-22.153         -8.3438        30.000         0.0000
-22.147         -30.525        30.000         0.0000
-22.129         49.148         30.000         0.0000
-22.116         27.307         30.000         0.0000
-22.106         8.9550         30.000         0.0000
-22.076         -44.812        30.000         0.0000
-22.054         53.569         30.000         0.0000
-22.005         4.3468         30.000         0.0000
-21.950         19.227         30.000         0.0000
-21.922         55.852         30.000         0.0000
