% Model:              capacitor_fringing_fields - sc-2-qw.mph
% Version:            COMSOL 5.1.0.136
% Date:               Dec 16 2018, 23:12
% Dimension:          3
% Nodes:              14221
% Expressions:        1
% Description:        Surface charge density
% Length unit:        nm
% x             y              z              es.nD (C/m^2)
-50.832         -24.203        20.000         0.0000
-50.829         31.881         20.000         0.0000
-50.828         -31.882        20.000         0.0000
-50.810         14.201         20.000         0.0000
-50.764         28.143         20.000         0.0000
-50.735         -14.917        20.000         0.0000
-50.715         19.167         20.000         0.0000
-50.714         -1.9182        20.000         0.0000
-50.510         5.0909         20.000         0.0000
-50.499         24.507         20.000         0.0000
-50.483         -20.479        20.000         0.0000
-50.383         11.066         20.000         0.0000
-50.366         9.1295         20.000         0.0000
-50.348         7.1934         20.000         0.0000
-50.332         -9.7860        20.000         0.0000
-50.186         -11.930        20.000         0.0000
-50.144         21.034         20.000         0.0000
-50.086         0.89083        20.000         0.0000
-49.980         -7.5013        20.000         0.0000
-49.978         -26.096        20.000         0.0000
-49.938         -3.4595        20.000         0.0000
-49.922         -16.871        20.000         0.0000
-49.860         -29.975        20.000         0.0000
-49.805         15.663         20.000         0.0000
-49.764         12.968         20.000         0.0000
-49.640         30.093         20.000         0.0000
-49.630         -22.373        20.000         0.0000
-49.627         -5.2166        20.000         0.0000
-49.612         2.5692         20.000         0.0000
-49.597         33.767         20.000         0.0000
-49.596         -33.768        20.000         0.0000
-49.538         26.334         20.000         0.0000
-49.367         -13.574        20.000         0.0000
-49.311         -0.65042       20.000         0.0000
-49.234         17.529         20.000         0.0000
-49.184         22.862         20.000         0.0000
-49.138         4.2475         20.000         0.0000
-49.110         -18.826        20.000         0.0000
-48.892         -28.067        20.000         0.0000
-48.849         -20.721        20.000         0.0000
-48.818         -10.587        20.000         0.0000
-48.777         -24.266        20.000         0.0000
-48.758         14.429         20.000         0.0000
-48.737         -31.589        20.000         0.0000
-48.717         11.734         20.000         0.0000
-48.699         9.7982         20.000         0.0000
-48.681         7.8620         20.000         0.0000
-48.664         5.9259         20.000         0.0000
-48.663         19.396         20.000         0.0000
-48.560         31.861         20.000         0.0000
-48.549         -15.218        20.000         0.0000
-48.535         -2.1917        20.000         0.0000
-48.465         -8.3023        20.000         0.0000
-48.452         28.305         20.000         0.0000
-48.357         21.355         20.000         0.0000
-48.295         35.603         20.000         0.0000
-48.295         -35.604        20.000         0.0000
-48.223         24.690         20.000         0.0000
-48.196         1.2800         20.000         0.0000
-48.113         -6.0176        20.000         0.0000
-48.000         -12.231        20.000         0.0000
-47.996         -22.614        20.000         0.0000
-47.923         -26.160        20.000         0.0000
-47.769         -29.681        20.000         0.0000
-47.760         -3.7329        20.000         0.0000
-47.753         15.891         20.000         0.0000
-47.737         -17.173        20.000         0.0000
-47.721         2.9583         20.000         0.0000
-47.712         13.196         20.000         0.0000
-47.476         -19.067        20.000         0.0000
-47.470         -33.450        20.000         0.0000
-47.420         -0.26130       20.000         0.0000
-47.397         23.183         20.000         0.0000
-47.371         30.073         20.000         0.0000
-47.293         33.722         20.000         0.0000
-47.263         26.517         20.000         0.0000
-47.247         4.6367         20.000         0.0000
-47.215         -20.962        20.000         0.0000
-47.183         17.757         20.000         0.0000
-47.182         -13.875        20.000         0.0000
-47.143         -24.508        20.000         0.0000
-46.925         37.390         20.000         0.0000
-46.924         -37.391        20.000         0.0000
-46.876         19.716         20.000         0.0000
-46.800         -27.774        20.000         0.0000
-46.707         14.658         20.000         0.0000
-46.646         -31.295        20.000         0.0000
-46.645         -1.8025        20.000         0.0000
-46.642         -10.018        20.000         0.0000
-46.570         21.676         20.000         0.0000
-46.436         25.010         20.000         0.0000
-46.364         -15.520        20.000         0.0000
-46.362         -22.856        20.000         0.0000
-46.305         1.6691         20.000         0.0000
-46.291         31.840         20.000         0.0000
-46.289         -7.7333        20.000         0.0000
-46.254         11.070         20.000         0.0000
-46.236         9.1338         20.000         0.0000
-46.218         7.1976         20.000         0.0000
-46.183         28.285         20.000         0.0000
-46.134         -35.262        20.000         0.0000
-46.103         -17.414        20.000         0.0000
-45.957         35.533         20.000         0.0000
-45.937         -5.4486        20.000         0.0000
-45.863         -3.2965        20.000         0.0000
-45.842         -19.309        20.000         0.0000
-45.831         3.3474         20.000         0.0000
-45.824         -11.662        20.000         0.0000
-45.702         16.119         20.000         0.0000
-45.678         -29.388        20.000         0.0000
-45.610         23.503         20.000         0.0000
-45.582         -21.204        20.000         0.0000
-45.568         -25.979        20.000         0.0000
-45.530         0.12782        20.000         0.0000
-45.489         39.125         20.000         0.0000
-45.488         -39.126        20.000         0.0000
-45.396         18.078         20.000         0.0000
-45.345         -33.132        20.000         0.0000
-45.249         12.532         20.000         0.0000
-45.240         26.209         20.000         0.0000
-45.103         30.052         20.000         0.0000
-45.089         20.037         20.000         0.0000
-45.006         -13.306        20.000         0.0000
-44.990         33.676         20.000         0.0000
-44.856         -36.962        20.000         0.0000
-44.802         5.9084         20.000         0.0000
-44.787         -24.327        20.000         0.0000
-44.783         21.996         20.000         0.0000
-44.748         -1.3661        20.000         0.0000
-44.571         36.984         20.000         0.0000
-44.555         -31.002        20.000         0.0000
-44.466         -9.4489        20.000         0.0000
-44.445         -27.593        20.000         0.0000
-44.415         2.0582         20.000         0.0000
-44.413         24.702         20.000         0.0000
-44.244         13.993         20.000         0.0000
-44.160         27.976         20.000         0.0000
-44.114         -7.1642        20.000         0.0000
-44.066         -34.832        20.000         0.0000
-44.040         -5.0121        20.000         0.0000
-44.022         31.820         20.000         0.0000
-44.007         -22.675        20.000         0.0000
-43.989         40.804         20.000         0.0000
-43.988         -40.805        20.000         0.0000
-43.966         -2.8600        20.000         0.0000
-43.841         -15.917        20.000         0.0000
-43.791         10.406         20.000         0.0000
-43.773         8.4694         20.000         0.0000
-43.648         -11.093        20.000         0.0000
-43.633         0.56427        20.000         0.0000
-43.604         35.128         20.000         0.0000
-43.587         23.195         20.000         0.0000
-43.580         -17.812        20.000         0.0000
-43.388         -38.668        20.000         0.0000
-43.386         4.6192         20.000         0.0000
-43.322         -29.207        20.000         0.0000
-43.320         -19.706        20.000         0.0000
-43.276         -32.702        20.000         0.0000
-43.217         25.900         20.000         0.0000
-43.212         -25.798        20.000         0.0000
-43.175         17.121         20.000         0.0000
-43.104         38.691         20.000         0.0000
-43.079         29.744         20.000         0.0000
-42.869         19.080         20.000         0.0000
-42.851         -0.92964       20.000         0.0000
-42.791         -30.952        20.000         0.0000
-42.788         -36.532        20.000         0.0000
-42.786         11.867         20.000         0.0000
-42.636         33.271         20.000         0.0000
-42.563         21.039         20.000         0.0000
-42.483         -13.704        20.000         0.0000
-42.435         2.0875         20.000         0.0000
-42.432         -24.146        20.000         0.0000
-42.427         42.426         20.000         0.0000
-42.426         -42.427        20.000         0.0000
-42.390         24.393         20.000         0.0000
-42.357         7.1801         20.000         0.0000
-42.290         -8.8798        20.000         0.0000
-42.218         36.579         20.000         0.0000
-42.217         -6.7277        20.000         0.0000
-42.217         31.697         20.000         0.0000
-42.143         -4.5756        20.000         0.0000
-42.136         27.668         20.000         0.0000
-42.089         -27.412        20.000         0.0000
-42.070         -2.4236        20.000         0.0000
-41.998         -34.402        20.000         0.0000
-41.857         -40.319        20.000         0.0000
-41.745         -21.177        20.000         0.0000
-41.717         14.995         20.000         0.0000
-41.654         0.59362        20.000         0.0000
-41.573         40.342         20.000         0.0000
-41.558         -29.157        20.000         0.0000
-41.512         -32.652        20.000         0.0000
-41.406         4.6485         20.000         0.0000
-41.366         22.237         20.000         0.0000
-41.328         9.7411         20.000         0.0000
-41.318         -16.314        20.000         0.0000
-41.288         -38.210        20.000         0.0000
-41.274         29.621         20.000         0.0000
-41.250         34.722         20.000         0.0000
-41.193         25.592         20.000         0.0000
-41.126         -11.490        20.000         0.0000
-41.058         -18.209        20.000         0.0000
-41.027         -30.903        20.000         0.0000
-40.872         -0.90029       20.000         0.0000
-40.857         -25.617        20.000         0.0000
-40.831         33.148         20.000         0.0000
-40.805         43.988         20.000         0.0000
-40.804         -43.989        20.000         0.0000
-40.719         -36.102        20.000         0.0000
-40.718         38.257         20.000         0.0000
-40.672         -7.2750        20.000         0.0000
-40.649         18.123         20.000         0.0000
-40.599         -5.1229        20.000         0.0000
-40.525         -2.9708        20.000         0.0000
-40.456         2.1169         20.000         0.0000
-40.411         31.574         20.000         0.0000
-40.386         -41.615        20.000         0.0000
-40.377         7.2095         20.000         0.0000
-40.342         20.082         20.000         0.0000
-40.331         27.545         20.000         0.0000
-40.326         -27.362        20.000         0.0000
-40.307         -8.9365        20.000         0.0000
-40.259         12.869         20.000         0.0000
-40.234         -34.352        20.000         0.0000
-40.185         41.827         20.000         0.0000
-40.170         -22.649        20.000         0.0000
-40.170         23.436         20.000         0.0000
-39.961         -14.101        20.000         0.0000
-39.864         36.173         20.000         0.0000
-39.817         -39.507        20.000         0.0000
-39.794         -29.108        20.000         0.0000
-39.749         -32.603        20.000         0.0000
-39.674         0.62298        20.000         0.0000
-39.483         -19.680        20.000         0.0000
-39.468         29.499         20.000         0.0000
-39.445         34.599         20.000         0.0000
-39.427         4.6779         20.000         0.0000
-39.331         39.743         20.000         0.0000
-39.327         -1.4475        20.000         0.0000
-39.263         -30.853        20.000         0.0000
-39.248         -37.399        20.000         0.0000
-39.191         15.996         20.000         0.0000
-39.146         21.280         20.000         0.0000
-39.142         -11.547        20.000         0.0000
-39.126         45.488         20.000         0.0000
-39.125         -45.489        20.000         0.0000
-39.054         -5.6701        20.000         0.0000
-39.025         33.026         20.000         0.0000
-39.024         8.6606         20.000         0.0000
-38.980         -3.5180        20.000         0.0000
-38.796         -16.712        20.000         0.0000
-38.769         10.714         20.000         0.0000
-38.735         -43.146        20.000         0.0000
-38.688         -7.3316        20.000         0.0000
-38.605         31.452         20.000         0.0000
-38.539         -35.455        20.000         0.0000
-38.535         43.358         20.000         0.0000
-38.477         37.658         20.000         0.0000
-38.477         2.1462         20.000         0.0000
-38.454         26.082         20.000         0.0000
-38.345         -40.803        20.000         0.0000
-38.323         -8.9931        20.000         0.0000
-38.307         -25.625        20.000         0.0000
-38.130         0.075757       20.000         0.0000
-38.122         19.124         20.000         0.0000
-38.074         6.1289         20.000         0.0000
-38.054         -33.705        20.000         0.0000
-38.007         35.462         20.000         0.0000
-37.977         -14.158        20.000         0.0000
-37.944         41.229         20.000         0.0000
-37.783         -1.9947        20.000         0.0000
-37.776         -38.695        20.000         0.0000
-37.776         -27.371        20.000         0.0000
-37.700         13.842         20.000         0.0000
-37.620         -22.657        20.000         0.0000
-37.592         28.035         20.000         0.0000
-37.587         33.888         20.000         0.0000
-37.569         -31.955        20.000         0.0000
-37.436         -4.0652        20.000         0.0000
-37.430         23.926         20.000         0.0000
-37.391         46.924         20.000         0.0000
-37.390         -46.925        20.000         0.0000
-37.245         -29.116        20.000         0.0000
-37.167         32.315         20.000         0.0000
-37.158         -11.604        20.000         0.0000
-37.123         3.5973         20.000         0.0000
-37.090         39.144         20.000         0.0000
-37.070         -5.7267        20.000         0.0000
-37.068         -36.751        20.000         0.0000
-37.029         -44.614        20.000         0.0000
-36.933         -19.688        20.000         0.0000
-36.828         44.826         20.000         0.0000
-36.729         29.989         20.000         0.0000
-36.720         7.5800         20.000         0.0000
-36.705         -7.3883        20.000         0.0000
-36.667         -42.303        20.000         0.0000
-36.632         16.970         20.000         0.0000
-36.619         36.948         20.000         0.0000
-36.565         -15.255        20.000         0.0000
-36.465         9.6338         20.000         0.0000
-36.407         21.770         20.000         0.0000
-36.359         -34.808        20.000         0.0000
-36.339         -9.0498        20.000         0.0000
-36.305         -39.992        20.000         0.0000
-36.265         42.728         20.000         0.0000
-36.257         1.9167         20.000         0.0000
-36.209         11.688         20.000         0.0000
-36.149         34.751         20.000         0.0000
-35.948         -17.171        20.000         0.0000
-35.910         -0.15377       20.000         0.0000
-35.874         -33.058        20.000         0.0000
-35.770         5.0484         20.000         0.0000
-35.757         -25.634        20.000         0.0000
-35.746         -12.701        20.000         0.0000
-35.729         33.178         20.000         0.0000
-35.715         26.572         20.000         0.0000
-35.702         40.630         20.000         0.0000
-35.604         48.295         20.000         0.0000
-35.603         -48.295        20.000         0.0000
-35.596         -38.048        20.000         0.0000
-35.563         -2.2243        20.000         0.0000
-35.550         -30.218        20.000         0.0000
-35.534         -45.988        20.000         0.0000
-35.347         -4.8754        20.000         0.0000
-35.291         30.852         20.000         0.0000
-35.232         38.434         20.000         0.0000
-35.226         -27.379        20.000         0.0000
-35.206         19.297         20.000         0.0000
-35.172         -43.677        20.000         0.0000
-35.167         45.999         20.000         0.0000
-35.141         14.815         20.000         0.0000
-35.070         -22.665        20.000         0.0000
-34.982         -6.5369        20.000         0.0000
-34.927         -10.147        20.000         0.0000
-34.903         3.3678         20.000         0.0000
-34.888         -36.104        20.000         0.0000
-34.852         28.525         20.000         0.0000
-34.810         -41.366        20.000         0.0000
-34.762         36.237         20.000         0.0000
-34.697         -39.573        20.000         0.0000
-34.691         24.416         20.000         0.0000
-34.616         -8.1984        20.000         0.0000
-34.604         43.901         20.000         0.0000
-34.416         6.4994         20.000         0.0000
-34.333         -13.798        20.000         0.0000
-34.291         34.041         20.000         0.0000
-34.180         -34.160        20.000         0.0000
-34.161         8.5532         20.000         0.0000
-34.085         -20.148        20.000         0.0000
-34.041         41.803         20.000         0.0000
-34.037         1.6872         20.000         0.0000
-33.998         40.121         20.000         0.0000
-33.989         -37.629        20.000         0.0000
-33.906         10.607         20.000         0.0000
-33.855         -31.321        20.000         0.0000
-33.853         31.715         20.000         0.0000
-33.768         49.596         20.000         0.0000
-33.767         -49.597        20.000         0.0000
-33.722         -47.324        20.000         0.0000
-33.717         -15.714        20.000         0.0000
-33.716         17.143         20.000         0.0000
-33.690         -0.38330       20.000         0.0000
-33.677         -45.052        20.000         0.0000
-33.650         12.661         20.000         0.0000
-33.550         4.8188         20.000         0.0000
-33.531         -28.481        20.000         0.0000
-33.527         37.924         20.000         0.0000
-33.514         -11.244        20.000         0.0000
-33.491         21.943         20.000         0.0000
-33.474         -3.0344        20.000         0.0000
-33.414         29.388         20.000         0.0000
-33.355         47.335         20.000         0.0000
-33.315         -42.741        20.000         0.0000
-33.280         -35.686        20.000         0.0000
-33.258         -5.6855        20.000         0.0000
-33.207         -25.642        20.000         0.0000
-33.204         -9.2953        20.000         0.0000
-33.202         -40.947        20.000         0.0000
-33.100         -17.631        20.000         0.0000
-33.089         -39.154        20.000         0.0000
-33.057         35.728         20.000         0.0000
-32.976         27.062         20.000         0.0000
-32.943         45.074         20.000         0.0000
-32.893         -7.3470        20.000         0.0000
-32.683         3.1383         20.000         0.0000
-32.381         -37.211        20.000         0.0000
-32.380         42.976         20.000         0.0000
-32.343         6.8161         20.000         0.0000
-32.337         41.293         20.000         0.0000
-32.293         39.611         20.000         0.0000
-32.290         19.470         20.000         0.0000
-32.225         14.988         20.000         0.0000
-32.222         -23.125        20.000         0.0000
-32.102         -12.341        20.000         0.0000
-32.087         8.8699         20.000         0.0000
-31.882         50.828         20.000         0.0000
-31.881         -50.829        20.000         0.0000
-31.861         -48.591        20.000         0.0000
-31.840         -46.353        20.000         0.0000
-31.832         10.924         20.000         0.0000
-31.822         37.415         20.000         0.0000
-31.820         -44.115        20.000         0.0000
-31.817         1.4577         20.000         0.0000
-31.791         -10.392        20.000         0.0000
-31.778         -33.778        20.000         0.0000
-31.775         24.589         20.000         0.0000
-31.707         -42.322        20.000         0.0000
-31.601         -1.1934        20.000         0.0000
-31.594         -40.529        20.000         0.0000
-31.495         33.728         20.000         0.0000
-31.495         48.602         20.000         0.0000
-31.485         -14.257        20.000         0.0000
-31.482         -38.736        20.000         0.0000
-31.481         -8.4440        20.000         0.0000
-31.476         5.1355         20.000         0.0000
-31.454         -30.938        20.000         0.0000
-31.385         -3.8445        20.000         0.0000
-31.237         -20.608        20.000         0.0000
-31.170         -6.4957        20.000         0.0000
-31.130         -28.099        20.000         0.0000
-31.107         46.375         20.000         0.0000
-31.057         31.402         20.000         0.0000
-31.021         12.974         20.000         0.0000
-30.878         -35.303        20.000         0.0000
-30.869         -16.174        20.000         0.0000
-30.800         17.316         20.000         0.0000
-30.720         44.148         20.000         0.0000
-30.676         42.466         20.000         0.0000
-30.655         -25.087        20.000         0.0000
-30.632         40.784         20.000         0.0000
-30.618         29.076         20.000         0.0000
-30.610         3.4549         20.000         0.0000
-30.588         39.102         20.000         0.0000
-30.575         22.116         20.000         0.0000
-30.428         -12.223        20.000         0.0000
-30.269         7.1327         20.000         0.0000
-30.261         35.415         20.000         0.0000
-30.252         -18.091        20.000         0.0000
-30.126         -49.627        20.000         0.0000
-30.117         -10.275        20.000         0.0000
-30.105         -47.389        20.000         0.0000
-30.085         -45.151        20.000         0.0000
-30.068         0.20509        20.000         0.0000
-30.032         26.529         20.000         0.0000
-30.014         9.1865         20.000         0.0000
-30.005         1.7856         20.000         0.0000
-29.979         -36.828        20.000         0.0000
-29.952         51.989         20.000         0.0000
-29.951         -51.990        20.000         0.0000
-29.853         -2.4460        20.000         0.0000
-29.831         -43.087        20.000         0.0000
-29.811         -14.140        20.000         0.0000
-29.806         -8.3264        20.000         0.0000
-29.764         49.780         20.000         0.0000
-29.718         -41.294        20.000         0.0000
-29.670         -22.570        20.000         0.0000
-29.637         -5.0971        20.000         0.0000
-29.605         -39.501        20.000         0.0000
-29.596         15.301         20.000         0.0000
-29.403         5.4521         20.000         0.0000
-29.376         47.554         20.000         0.0000
-29.376         -33.395        20.000         0.0000
-29.375         19.643         20.000         0.0000
-29.203         11.237         20.000         0.0000
-29.194         -16.057        20.000         0.0000
-29.052         -30.555        20.000         0.0000
-29.026         37.102         20.000         0.0000
-29.008         42.996         20.000         0.0000
-28.989         45.327         20.000         0.0000
-28.964         41.314         20.000         0.0000
-28.950         -6.7653        20.000         0.0000
-28.920         39.632         20.000         0.0000
-28.831         24.056         20.000         0.0000
-28.798         3.7829         20.000         0.0000
-28.753         -12.105        20.000         0.0000
-28.699         33.416         20.000         0.0000
-28.685         -20.053        20.000         0.0000
-28.578         -27.544        20.000         0.0000
-28.477         -34.920        20.000         0.0000
-28.442         -10.157        20.000         0.0000
-28.392         13.287         20.000         0.0000
-28.370         -48.424        20.000         0.0000
-28.349         -46.186        20.000         0.0000
-28.320         -1.0475        20.000         0.0000
-28.261         31.090         20.000         0.0000
-28.257         0.53306        20.000         0.0000
-28.196         7.4493         20.000         0.0000
-28.194         2.1136         20.000         0.0000
-28.175         -50.750        20.000         0.0000
-28.171         17.629         20.000         0.0000
-28.136         -14.022        20.000         0.0000
-28.104         -3.6986        20.000         0.0000
-28.104         -24.532        20.000         0.0000
-28.103         -37.593        20.000         0.0000
-28.096         -44.123        20.000         0.0000
-28.077         -17.749        20.000         0.0000
-27.981         53.076         20.000         0.0000
-27.980         -53.076        20.000         0.0000
-27.842         -42.059        20.000         0.0000
-27.814         50.904         20.000         0.0000
-27.729         -40.266        20.000         0.0000
-27.674         28.543         20.000         0.0000
-27.646         48.732         20.000         0.0000
-27.631         21.583         20.000         0.0000
-27.591         5.7801         20.000         0.0000
-27.587         -8.5961        20.000         0.0000
-27.465         35.103         20.000         0.0000
-27.418         -5.3667        20.000         0.0000
-27.385         9.4994         20.000         0.0000
-27.358         37.632         20.000         0.0000
-27.296         41.844         20.000         0.0000
-27.277         44.175         20.000         0.0000
-27.258         46.505         20.000         0.0000
-27.252         40.162         20.000         0.0000
-27.118         -22.015        20.000         0.0000
-27.088         25.996         20.000         0.0000
-27.079         -11.988        20.000         0.0000
-27.019         -15.715        20.000         0.0000
-26.987         4.1108         20.000         0.0000
-26.974         -33.012        20.000         0.0000
-26.967         15.614         20.000         0.0000
-26.906         19.426         20.000         0.0000
-26.731         -7.0349        20.000         0.0000
-26.696         6.5054         20.000         0.0000
-26.614         -47.222        20.000         0.0000
-26.600         -35.685        20.000         0.0000
-26.574         11.549         20.000         0.0000
-26.572         -2.3000        20.000         0.0000
-26.510         -19.711        20.000         0.0000
-26.509         -0.71950       20.000         0.0000
-26.500         -30.000        20.000         0.0000
-26.446         0.86103        20.000         0.0000
-26.399         -49.511        20.000         0.0000
-26.383         2.4416         20.000         0.0000
-26.360         -45.159        20.000         0.0000
-26.227         -38.358        20.000         0.0000
-26.223         -10.427        20.000         0.0000
-26.196         7.8372         20.000         0.0000
-26.184         -51.800        20.000         0.0000
-26.106         -43.095        20.000         0.0000
-26.092         4.8362         20.000         0.0000
-26.026         -26.989        20.000         0.0000
-25.970         54.089         20.000         0.0000
-25.969         -54.089        20.000         0.0000
-25.961         -13.680        20.000         0.0000
-25.903         33.104         20.000         0.0000
-25.902         -17.407        20.000         0.0000
-25.887         23.523         20.000         0.0000
-25.885         -3.9682        20.000         0.0000
-25.853         -41.031        20.000         0.0000
-25.822         51.954         20.000         0.0000
-25.797         35.633         20.000         0.0000
-25.763         13.600         20.000         0.0000
-25.702         17.411         20.000         0.0000
-25.690         38.162         20.000         0.0000
-25.675         49.819         20.000         0.0000
-25.584         40.692         20.000         0.0000
-25.565         43.022         20.000         0.0000
-25.552         -23.977        20.000         0.0000
-25.546         45.353         20.000         0.0000
-25.527         47.684         20.000         0.0000
-25.488         3.1669         20.000         0.0000
-25.385         9.8873         20.000         0.0000
-25.367         -8.8657        20.000         0.0000
-25.317         30.557         20.000         0.0000
-25.257         -1.2812        20.000         0.0000
-25.254         -11.995        20.000         0.0000
-25.198         -5.6364        20.000         0.0000
-25.197         5.5615         20.000         0.0000
-25.194         0.29936        20.000         0.0000
-25.163         21.366         20.000         0.0000
-25.131         1.8799         20.000         0.0000
-25.109         -46.399        20.000         0.0000
-24.943         -21.673        20.000         0.0000
-24.855         -44.335        20.000         0.0000
-24.844         -15.373        20.000         0.0000
-24.815         -2.8033        20.000         0.0000
-24.811         -48.189        20.000         0.0000
-24.730         28.010         20.000         0.0000
-24.696         6.8933         20.000         0.0000
-24.601         -42.272        20.000         0.0000
-24.596         -50.478        20.000         0.0000
-24.592         3.8922         20.000         0.0000
-24.584         -31.816        20.000         0.0000
-24.574         11.937         20.000         0.0000
-24.512         -7.3046        20.000         0.0000
-24.498         15.397         20.000         0.0000
-24.438         19.208         20.000         0.0000
-24.398         -10.434        20.000         0.0000
-24.381         -52.767        20.000         0.0000
-24.335         -19.369        20.000         0.0000
-24.333         -34.731        20.000         0.0000
-24.236         2.6052         20.000         0.0000
-24.196         8.2251         20.000         0.0000
-24.143         25.463         20.000         0.0000
-24.136         -13.688        20.000         0.0000
-24.129         -4.4715        20.000         0.0000
-24.110         -28.804        20.000         0.0000
-23.959         -37.404        20.000         0.0000
-23.942         -0.26232       20.000         0.0000
-23.921         55.025         20.000         0.0000
-23.920         -55.026        20.000         0.0000
-23.890         52.756         20.000         0.0000
-23.887         42.142         20.000         0.0000
-23.879         1.3182         20.000         0.0000
-23.869         44.473         20.000         0.0000
-23.850         46.804         20.000         0.0000
-23.742         50.621         20.000         0.0000
-23.729         13.358         20.000         0.0000
-23.727         -17.065        20.000         0.0000
-23.697         4.6176         20.000         0.0000
-23.636         -25.793        20.000         0.0000
-23.604         -45.576        20.000         0.0000
-23.595         48.486         20.000         0.0000
-23.585         -40.077        20.000         0.0000
