% Model:              capacitor_fringing_fields - sc-2-qw.mph
% Version:            COMSOL 5.1.0.136
% Date:               Dec 16 2018, 23:12
% Dimension:          3
% Nodes:              14752
% Expressions:        1
% Description:        Surface charge density
% Length unit:        nm
% x             y              z              es.nD (C/m^2)
-50.879         -31.801        17.900         0.0000
-50.843         -27.884        17.900         0.0000
-50.649         3.0676         17.900         0.0000
-50.621         -13.310        17.900         0.0000
-50.618         -18.061        17.900         0.0000
-50.614         28.040         17.900         0.0000
-50.507         -23.818        17.900         0.0000
-50.422         13.727         17.900         0.0000
-50.392         18.556         17.900         0.0000
-50.388         -2.2939        17.900         0.0000
-50.224         24.159         17.900         0.0000
-50.173         4.6455         17.900         0.0000
-50.056         6.5515         17.900         0.0000
-50.028         8.3501         17.900         0.0000
-50.001         10.149         17.900         0.0000
-49.983         -19.666        17.900         0.0000
-49.823         20.221         17.900         0.0000
-49.766         -9.5118        17.900         0.0000
-49.716         0.60074        17.900         0.0000
-49.715         -29.850        17.900         0.0000
-49.642         -25.913        17.900         0.0000
-49.641         33.701         17.900         0.0000
-49.641         -33.702        17.900         0.0000
-49.609         -3.9249        17.900         0.0000
-49.560         -14.857        17.900         0.0000
-49.531         -7.5341        17.900         0.0000
-49.486         30.006         17.900         0.0000
-49.353         -11.768        17.900         0.0000
-49.314         12.229         17.900         0.0000
-49.296         -5.5563        17.900         0.0000
-49.240         2.1786         17.900         0.0000
-49.202         15.375         17.900         0.0000
-49.182         26.225         17.900         0.0000
-49.118         -21.760        17.900         0.0000
-48.937         -1.0302        17.900         0.0000
-48.925         -16.461        17.900         0.0000
-48.781         22.287         17.900         0.0000
-48.764         3.7565         17.900         0.0000
-48.648         -31.346        17.900         0.0000
-48.632         17.040         17.900         0.0000
-48.622         31.514         17.900         0.0000
-48.551         -27.900        17.900         0.0000
-48.333         35.551         17.900         0.0000
-48.332         -35.552        17.900         0.0000
-48.292         -13.315        17.900         0.0000
-48.290         -18.066        17.900         0.0000
-48.288         5.3344         17.900         0.0000
-48.261         7.1330         17.900         0.0000
-48.253         -23.855        17.900         0.0000
-48.234         8.9316         17.900         0.0000
-48.206         -20.090        17.900         0.0000
-48.206         10.730         17.900         0.0000
-48.158         -2.6611        17.900         0.0000
-48.094         13.877         17.900         0.0000
-48.091         28.212         17.900         0.0000
-48.085         -10.225        17.900         0.0000
-48.063         18.706         17.900         0.0000
-47.891         0.95567        17.900         0.0000
-47.850         -8.2475        17.900         0.0000
-47.846         20.612         17.900         0.0000
-47.739         24.352         17.900         0.0000
-47.615         -6.2697        17.900         0.0000
-47.484         -29.395        17.900         0.0000
-47.415         2.5335         17.900         0.0000
-47.388         -25.949        17.900         0.0000
-47.379         -4.2920        17.900         0.0000
-47.375         -33.222        17.900         0.0000
-47.348         33.389         17.900         0.0000
-47.341         -22.184        17.900         0.0000
-47.232         -14.861        17.900         0.0000
-47.227         29.720         17.900         0.0000
-47.112         -0.67524       17.900         0.0000
-47.024         -11.772        17.900         0.0000
-46.986         12.378         17.900         0.0000
-46.955         37.353         17.900         0.0000
-46.954         -37.354        17.900         0.0000
-46.939         4.1114         17.900         0.0000
-46.873         15.525         17.900         0.0000
-46.804         22.677         17.900         0.0000
-46.697         26.418         17.900         0.0000
-46.597         -16.466        17.900         0.0000
-46.513         -18.490        17.900         0.0000
-46.476         -24.279        17.900         0.0000
-46.430         -20.514        17.900         0.0000
-46.417         -30.891        17.900         0.0000
-46.364         31.227         17.900         0.0000
-46.333         -2.3061        17.900         0.0000
-46.320         -27.445        17.900         0.0000
-46.304         17.190         17.900         0.0000
-46.184         -9.6012        17.900         0.0000
-46.160         6.3801         17.900         0.0000
-46.133         8.1787         17.900         0.0000
-46.105         9.9773         17.900         0.0000
-46.087         19.096         17.900         0.0000
-46.065         1.3106         17.900         0.0000
-46.031         -35.048        17.900         0.0000
-46.005         35.216         17.900         0.0000
-45.964         -13.319        17.900         0.0000
-45.948         -7.6235        17.900         0.0000
-45.869         21.002         17.900         0.0000
-45.833         27.925         17.900         0.0000
-45.765         14.027         17.900         0.0000
-45.762         24.743         17.900         0.0000
-45.713         -5.6457        17.900         0.0000
-45.589         2.8885         17.900         0.0000
-45.565         -22.609        17.900         0.0000
-45.509         39.101         17.900         0.0000
-45.509         -39.102        17.900         0.0000
-45.286         -0.32032       17.900         0.0000
-45.253         -28.940        17.900         0.0000
-45.226         -3.5097        17.900         0.0000
-45.154         -25.544        17.900         0.0000
-45.123         -11.148        17.900         0.0000
-45.109         -32.742        17.900         0.0000
-45.055         33.078         17.900         0.0000
-44.969         29.433         17.900         0.0000
-44.904         -14.866        17.900         0.0000
-44.885         11.625         17.900         0.0000
-44.827         23.068         17.900         0.0000
-44.820         -16.890        17.900         0.0000
-44.811         5.1571         17.900         0.0000
-44.762         -36.888        17.900         0.0000
-44.737         -18.914        17.900         0.0000
-44.654         -20.938        17.900         0.0000
-44.549         36.951         17.900         0.0000
-44.545         15.675         17.900         0.0000
-44.472         26.108         17.900         0.0000
-44.327         17.581         17.900         0.0000
-44.282         -8.9772        17.900         0.0000
-44.243         -23.873        17.900         0.0000
-44.240         1.6655         17.900         0.0000
-44.186         -30.436        17.900         0.0000
-44.179         -1.5238        17.900         0.0000
-44.110         19.487         17.900         0.0000
-44.106         30.941         17.900         0.0000
-44.087         -27.039        17.900         0.0000
-44.063         -12.695        17.900         0.0000
-44.047         -6.9994        17.900         0.0000
-44.032         7.4258         17.900         0.0000
-44.005         9.2244         17.900         0.0000
-44.000         40.792         17.900         0.0000
-43.999         -40.793        17.900         0.0000
-43.892         21.393         17.900         0.0000
-43.840         -34.583        17.900         0.0000
-43.664         13.274         17.900         0.0000
-43.608         27.616         17.900         0.0000
-43.599         34.813         17.900         0.0000
-43.560         -4.8634        17.900         0.0000
-43.537         24.433         17.900         0.0000
-43.461         3.9342         17.900         0.0000
-43.332         -22.203        17.900         0.0000
-43.285         -38.608        17.900         0.0000
-43.222         -10.524        17.900         0.0000
-43.133         0.46199        17.900         0.0000
-43.072         -2.7274        17.900         0.0000
-43.071         38.670         17.900         0.0000
-43.020         -28.535        17.900         0.0000
-42.966         -15.816        17.900         0.0000
-42.921         -25.138        17.900         0.0000
-42.917         -32.277        17.900         0.0000
-42.883         -17.840        17.900         0.0000
-42.799         -19.864        17.900         0.0000
-42.784         10.873         17.900         0.0000
-42.755         -13.792        17.900         0.0000
-42.744         29.124         17.900         0.0000
-42.683         6.2028         17.900         0.0000
-42.649         32.676         17.900         0.0000
-42.638         16.827         17.900         0.0000
-42.602         22.758         17.900         0.0000
-42.571         -36.423        17.900         0.0000
-42.506         15.174         17.900         0.0000
-42.427         42.426         17.900         0.0000
-42.426         -42.427        17.900         0.0000
-42.421         18.733         17.900         0.0000
-42.400         -30.387        17.900         0.0000
-42.381         -8.3532        17.900         0.0000
-42.247         25.799         17.900         0.0000
-42.203         20.639         17.900         0.0000
-42.153         30.893         17.900         0.0000
-42.142         36.548         17.900         0.0000
-42.066         2.3989         17.900         0.0000
-42.026         -0.74154       17.900         0.0000
-42.010         -23.468        17.900         0.0000
-41.915         -11.621        17.900         0.0000
-41.904         8.4714         17.900         0.0000
-41.894         -6.2171        17.900         0.0000
-41.854         -26.634        17.900         0.0000
-41.744         -40.270        17.900         0.0000
-41.648         -34.117        17.900         0.0000
-41.626         12.773         17.900         0.0000
-41.530         40.333         17.900         0.0000
-41.477         -21.129        17.900         0.0000
-41.406         -4.0811        17.900         0.0000
-41.383         27.307         17.900         0.0000
-41.312         24.124         17.900         0.0000
-41.287         4.6675         17.900         0.0000
-41.234         -28.486        17.900         0.0000
-41.193         34.411         17.900         0.0000
-41.131         -32.228        17.900         0.0000
-41.074         -9.4505        17.900         0.0000
-41.061         -38.114        17.900         0.0000
-41.028         -16.766        17.900         0.0000
-40.958         1.1954         17.900         0.0000
-40.945         -18.790        17.900         0.0000
-40.919         -1.9451        17.900         0.0000
-40.913         22.005         17.900         0.0000
-40.817         -14.742        17.900         0.0000
-40.793         43.999         17.900         0.0000
-40.792         -44.000        17.900         0.0000
-40.792         29.076         17.900         0.0000
-40.746         10.372         17.900         0.0000
-40.732         17.980         17.900         0.0000
-40.696         32.628         17.900         0.0000
-40.688         -24.733        17.900         0.0000
-40.633         38.239         17.900         0.0000
-40.613         -30.339        17.900         0.0000
-40.607         -12.719        17.900         0.0000
-40.600         16.327         17.900         0.0000
-40.514         19.886         17.900         0.0000
-40.508         6.9362         17.900         0.0000
-40.468         14.674         17.900         0.0000
-40.408         -41.504        17.900         0.0000
-40.379         -35.958        17.900         0.0000
-40.220         41.633         17.900         0.0000
-40.200         30.845         17.900         0.0000
-40.185         -7.3387        17.900         0.0000
-40.155         -22.394        17.900         0.0000
-40.068         -26.585        17.900         0.0000
-40.022         25.490         17.900         0.0000
-39.891         3.1323         17.900         0.0000
-39.862         -34.068        17.900         0.0000
-39.851         -0.0081500     17.900         0.0000
-39.766         -10.548        17.900         0.0000
-39.736         36.146         17.900         0.0000
-39.725         -39.348        17.900         0.0000
-39.698         -5.2026        17.900         0.0000
-39.623         23.371         17.900         0.0000
-39.623         -20.055        17.900         0.0000
-39.588         12.273         17.900         0.0000
-39.447         -28.438        17.900         0.0000
-39.430         27.259         17.900         0.0000
-39.344         -32.179        17.900         0.0000
-39.323         39.540         17.900         0.0000
-39.240         34.363         17.900         0.0000
-39.237         8.8051         17.900         0.0000
-39.224         21.252         17.900         0.0000
-39.210         -3.0666        17.900         0.0000
-39.113         5.4009         17.900         0.0000
-39.102         45.509         17.900         0.0000
-39.101         -45.509        17.900         0.0000
-39.090         -17.716        17.900         0.0000
-39.043         -37.191        17.900         0.0000
-39.010         -1.4121        17.900         0.0000
-38.880         -15.693        17.900         0.0000
-38.878         -8.4360        17.900         0.0000
-38.839         29.028         17.900         0.0000
-38.832         -23.657        17.900         0.0000
-38.827         -30.290        17.900         0.0000
-38.826         19.133         17.900         0.0000
-38.784         1.9288         17.900         0.0000
-38.745         -43.045        17.900         0.0000
-38.743         32.580         17.900         0.0000
-38.694         17.480         17.900         0.0000
-38.669         -13.669        17.900         0.0000
-38.587         -25.293        17.900         0.0000
-38.562         15.827         17.900         0.0000
-38.557         43.175         17.900         0.0000
-38.459         -11.645        17.900         0.0000
-38.430         14.173         17.900         0.0000
-38.426         37.447         17.900         0.0000
-38.401         -35.003        17.900         0.0000
-38.389         -40.581        17.900         0.0000
-38.300         -21.318        17.900         0.0000
-38.247         30.798         17.900         0.0000
-38.191         24.507         17.900         0.0000
-38.079         10.706         17.900         0.0000
-38.013         40.841         17.900         0.0000
-37.989         -6.3242        17.900         0.0000
-37.967         -27.145        17.900         0.0000
-37.943         0.52482        17.900         0.0000
-37.884         -33.113        17.900         0.0000
-37.865         26.173         17.900         0.0000
-37.841         7.2698         17.900         0.0000
-37.792         22.388         17.900         0.0000
-37.767         -18.979        17.900         0.0000
-37.717         3.8657         17.900         0.0000
-37.707         -38.425        17.900         0.0000
-37.592         35.371         17.900         0.0000
-37.570         -9.5334        17.900         0.0000
-37.501         -4.1882        17.900         0.0000
-37.393         20.269         17.900         0.0000
-37.367         -31.224        17.900         0.0000
-37.354         46.954         17.900         0.0000
-37.353         -46.955        17.900         0.0000
-37.346         -28.997        17.900         0.0000
-37.301         -2.5336        17.900         0.0000
-37.274         27.943         17.900         0.0000
-37.116         38.747         17.900         0.0000
-37.102         -0.87912       17.900         0.0000
-37.096         33.589         17.900         0.0000
-37.065         -36.236        17.900         0.0000
-37.026         -44.523        17.900         0.0000
-36.977         -22.581        17.900         0.0000
-36.921         12.606         17.900         0.0000
-36.876         2.4617         17.900         0.0000
-36.838         44.652         17.900         0.0000
-36.761         -16.919        17.900         0.0000
-36.731         -24.217        17.900         0.0000
-36.698         -42.091        17.900         0.0000
-36.682         29.712         17.900         0.0000
-36.681         -7.4215        17.900         0.0000
-36.631         18.459         17.900         0.0000
-36.599         31.806         17.900         0.0000
-36.570         9.1388         17.900         0.0000
-36.551         -14.896        17.900         0.0000
-36.547         -10.827        17.900         0.0000
-36.499         16.805         17.900         0.0000
-36.486         -25.852        17.900         0.0000
-36.445         5.7346         17.900         0.0000
-36.444         -20.242        17.900         0.0000
-36.424         -34.048        17.900         0.0000
-36.371         -39.658        17.900         0.0000
-36.367         15.152         17.900         0.0000
-36.359         23.525         17.900         0.0000
-36.341         -12.872        17.900         0.0000
-36.322         42.350         17.900         0.0000
-36.282         36.672         17.900         0.0000
-36.034         1.0578         17.900         0.0000
-36.034         25.191         17.900         0.0000
-35.960         21.406         17.900         0.0000
-35.906         -32.158        17.900         0.0000
-35.886         -29.931        17.900         0.0000
-35.866         -27.704        17.900         0.0000
-35.806         40.048         17.900         0.0000
-35.793         -5.3097        17.900         0.0000
-35.729         -37.470        17.900         0.0000
-35.709         26.857         17.900         0.0000
-35.683         3.6136         17.900         0.0000
-35.658         -8.7153        17.900         0.0000
-35.593         -3.6552        17.900         0.0000
-35.552         48.332         17.900         0.0000
-35.551         -48.333        17.900         0.0000
-35.448         34.597         17.900         0.0000
-35.438         -18.182        17.900         0.0000
-35.412         11.039         17.900         0.0000
-35.393         -2.0007        17.900         0.0000
-35.298         -46.004        17.900         0.0000
-35.199         19.595         17.900         0.0000
-35.193         -0.34615       17.900         0.0000
-35.174         7.6035         17.900         0.0000
-35.121         -21.505        17.900         0.0000
-35.117         28.626         17.900         0.0000
-35.088         -35.281        17.900         0.0000
-35.064         45.991         17.900         0.0000
-35.034         30.720         17.900         0.0000
-34.972         37.973         17.900         0.0000
-34.970         -43.572        17.900         0.0000
-34.952         32.814         17.900         0.0000
-34.876         -23.140        17.900         0.0000
-34.858         13.585         17.900         0.0000
-34.842         2.2096         17.900         0.0000
-34.769         -6.6035        17.900         0.0000
-34.643         -41.140        17.900         0.0000
-34.635         -10.009        17.900         0.0000
-34.631         -24.776        17.900         0.0000
-34.589         -39.157        17.900         0.0000
-34.549         43.689         17.900         0.0000
-34.528         22.543         17.900         0.0000
-34.446         -33.092        17.900         0.0000
-34.437         17.784         17.900         0.0000
-34.432         -16.122        17.900         0.0000
-34.429         -12.054        17.900         0.0000
-34.426         -30.865        17.900         0.0000
-34.412         5.4825         17.900         0.0000
-34.406         -28.638        17.900         0.0000
-34.385         -26.411        17.900         0.0000
-34.305         16.131         17.900         0.0000
-34.222         -14.099        17.900         0.0000
-34.203         24.209         17.900         0.0000
-34.138         35.898         17.900         0.0000
-34.115         -19.445        17.900         0.0000
-34.033         41.387         17.900         0.0000
-34.001         0.80569        17.900         0.0000
-33.961         39.547         17.900         0.0000
-33.947         -36.968        17.900         0.0000
-33.902         9.4724         17.900         0.0000
-33.877         25.875         17.900         0.0000
-33.766         20.732         17.900         0.0000
-33.746         -7.8973        17.900         0.0000
-33.702         49.641         17.900         0.0000
-33.701         -49.641        17.900         0.0000
-33.650         3.3615         17.900         0.0000
-33.552         27.541         17.900         0.0000
-33.500         -4.5979        17.900         0.0000
-33.471         -47.347        17.900         0.0000
-33.469         29.635         17.900         0.0000
-33.387         31.729         17.900         0.0000
-33.349         12.018         17.900         0.0000
-33.306         -34.779        17.900         0.0000
-33.304         33.823         17.900         0.0000
-33.300         -2.9434        17.900         0.0000
-33.242         -45.053        17.900         0.0000
-33.238         47.334         17.900         0.0000
-33.140         7.3514         17.900         0.0000
-33.127         37.472         17.900         0.0000
-33.110         -17.385        17.900         0.0000
-33.100         -1.2889        17.900         0.0000
-33.004         18.921         17.900         0.0000
-32.988         -21.912        17.900         0.0000
-32.972         -31.681        17.900         0.0000
-32.952         -29.454        17.900         0.0000
-32.931         -27.227        17.900         0.0000
-32.915         -42.621        17.900         0.0000
-32.861         -40.638        17.900         0.0000
-32.809         1.9575         17.900         0.0000
-32.807         -38.655        17.900         0.0000
-32.796         14.564         17.900         0.0000
-32.775         45.028         17.900         0.0000
-32.743         -23.548        17.900         0.0000
-32.723         -9.1911        17.900         0.0000
-32.517         -11.236        17.900         0.0000
-32.498         -25.183        17.900         0.0000
-32.476         -5.8917        17.900         0.0000
-32.379         5.2304         17.900         0.0000
-32.348         22.826         17.900         0.0000
-32.310         -13.280        17.900         0.0000
-32.293         35.396         17.900         0.0000
-32.259         42.726         17.900         0.0000
-32.243         17.110         17.900         0.0000
-32.187         40.886         17.900         0.0000
-32.171         -33.230        17.900         0.0000
-32.165         -36.466        17.900         0.0000
-32.116         39.045         17.900         0.0000
-32.104         -15.325        17.900         0.0000
-32.023         24.492         17.900         0.0000
-31.988         28.276         17.900         0.0000
-31.983         -19.853        17.900         0.0000
-31.965         8.7365         17.900         0.0000
-31.908         -0.13707       17.900         0.0000
-31.906         30.370         17.900         0.0000
-31.891         10.310         17.900         0.0000
-31.823         32.464         17.900         0.0000
-31.801         50.879         17.900         0.0000
-31.800         -50.880        17.900         0.0000
-31.697         26.158         17.900         0.0000
-31.617         3.1094         17.900         0.0000
-31.596         -48.621        17.900         0.0000
-31.587         21.015         17.900         0.0000
-31.498         -30.270        17.900         0.0000
-31.477         -28.043        17.900         0.0000
-31.453         -7.1856        17.900         0.0000
-31.392         -46.361        17.900         0.0000
-31.363         48.608         17.900         0.0000
-31.338         12.856         17.900         0.0000
-31.282         36.970         17.900         0.0000
-31.206         -3.8862        17.900         0.0000
-31.203         6.6155         17.900         0.0000
-31.187         -44.102        17.900         0.0000
-31.133         -42.119        17.900         0.0000
-31.090         33.968         17.900         0.0000
-31.079         -40.136        17.900         0.0000
-31.044         -25.999        17.900         0.0000
-31.031         -34.917        17.900         0.0000
-31.025         -38.153        17.900         0.0000
-31.007         -2.2317        17.900         0.0000
-30.977         -17.793        17.900         0.0000
-30.924         46.336         17.900         0.0000
-30.856         -22.320        17.900         0.0000
-30.825         19.204         17.900         0.0000
-30.785         15.401         17.900         0.0000
-30.750         -9.3922        17.900         0.0000
-30.715         1.0148         17.900         0.0000
-30.697         -31.819        17.900         0.0000
-30.610         -23.955        17.900         0.0000
-30.544         -11.437        17.900         0.0000
-30.486         44.064         17.900         0.0000
-30.441         4.4945         17.900         0.0000
-30.425         29.011         17.900         0.0000
-30.414         42.224         17.900         0.0000
-30.342         31.105         17.900         0.0000
-30.342         40.384         17.900         0.0000
-30.337         -13.482        17.900         0.0000
-30.271         38.544         17.900         0.0000
-30.183         -5.1800        17.900         0.0000
-30.169         23.109         17.900         0.0000
-30.134         26.893         17.900         0.0000
-30.087         -15.553        17.900         0.0000
-30.079         35.542         17.900         0.0000
-30.052         -49.521        17.900         0.0000
-30.028         8.0006         17.900         0.0000
-30.023         -28.859        17.900         0.0000
-29.975         17.104         17.900         0.0000
-29.954         9.5738         17.900         0.0000
-29.897         -33.368        17.900         0.0000
-29.891         -36.604        17.900         0.0000
-29.880         11.147         17.900         0.0000
-29.860         49.620         17.900         0.0000
-29.855         52.045         17.900         0.0000
-29.854         -52.045        17.900         0.0000
-29.850         -20.260        17.900         0.0000
-29.847         -47.261        17.900         0.0000
-29.843         24.775         17.900         0.0000
-29.814         -1.0798        17.900         0.0000
-29.643         -45.002        17.900         0.0000
-29.609         32.609         17.900         0.0000
-29.590         -26.815        17.900         0.0000
-29.528         3.0981         17.900         0.0000
-29.480         -7.3866        17.900         0.0000
-29.422         47.349         17.900         0.0000
-29.407         21.299         17.900         0.0000
-29.393         -42.718        17.900         0.0000
-29.339         -40.735        17.900         0.0000
-29.327         13.693         17.900         0.0000
-29.285         -38.752        17.900         0.0000
-29.266         5.8796         17.900         0.0000
-29.223         -30.408        17.900         0.0000
-29.156         -24.771        17.900         0.0000
-29.068         37.116         17.900         0.0000
-28.983         45.077         17.900         0.0000
-28.960         -18.020        17.900         0.0000
-28.913         -3.1744        17.900         0.0000
-28.877         34.114         17.900         0.0000
-28.861         29.746         17.900         0.0000
-28.777         -9.5933        17.900         0.0000
-28.756         -35.055        17.900         0.0000
-28.723         -22.727        17.900         0.0000
-28.627         1.0035         17.900         0.0000
-28.571         -11.638        17.900         0.0000
-28.570         27.628         17.900         0.0000
-28.557         19.198         17.900         0.0000
-28.555         42.842         17.900         0.0000
-28.517         15.395         17.900         0.0000
-28.484         41.002         17.900         0.0000
-28.423         -31.957        17.900         0.0000
-28.412         39.162         17.900         0.0000
-28.353         4.4832         17.900         0.0000
-28.320         -13.709        17.900         0.0000
-28.303         -48.161        17.900         0.0000
-28.280         25.511         17.900         0.0000
-28.210         -5.3811        17.900         0.0000
-28.151         -37.203        17.900         0.0000
-28.128         31.250         17.900         0.0000
-28.099         -45.902        17.900         0.0000
-28.091         7.2647         17.900         0.0000
-28.085         -50.649        17.900         0.0000
-28.070         -15.780        17.900         0.0000
-28.017         8.8379         17.900         0.0000
-27.989         23.393         17.900         0.0000
-27.943         10.411         17.900         0.0000
-27.919         48.362         17.900         0.0000
-27.894         50.748         17.900         0.0000
-27.891         -28.486        17.900         0.0000
-27.869         11.984         17.900         0.0000
-27.868         53.135         17.900         0.0000
-27.867         -53.136        17.900         0.0000
-27.865         35.688         17.900         0.0000
-27.849         -43.618        17.900         0.0000
-27.833         -20.487        17.900         0.0000
-27.726         -1.0911        17.900         0.0000
-27.706         17.098         17.900         0.0000
-27.622         -33.506        17.900         0.0000
-27.599         -41.334        17.900         0.0000
-27.545         -39.351        17.900         0.0000
-27.507         -7.5877        17.900         0.0000
-27.481         46.090         17.900         0.0000
-27.457         -26.442        17.900         0.0000
-27.440         3.0868         17.900         0.0000
-27.395         32.755         17.900         0.0000
-27.255         -4.0029        17.900         0.0000
-27.209         37.734         17.900         0.0000
-27.178         5.8683         17.900         0.0000
-27.139         21.293         17.900         0.0000
-27.090         -30.035        17.900         0.0000
-27.059         13.687         17.900         0.0000
-27.053         43.855         17.900         0.0000
-27.024         -24.398        17.900         0.0000
-27.017         -35.653        17.900         0.0000
-26.967         -2.7281        17.900         0.0000
-26.949         7.5850         17.900         0.0000
-26.943         -18.247        17.900         0.0000
-26.875         9.1581         17.900         0.0000
-26.804         -9.7943        17.900         0.0000
-26.801         10.731         17.900         0.0000
-26.663         34.259         17.900         0.0000
-26.655         29.476         17.900         0.0000
-26.625         41.620         17.900         0.0000
-26.554         -46.802        17.900         0.0000
-26.554         -11.865        17.900         0.0000
-26.553         39.779         17.900         0.0000
-26.552         -6.2095        17.900         0.0000
-26.539         0.99216        17.900         0.0000
-26.411         -37.801        17.900         0.0000
-26.364         27.359         17.900         0.0000
-26.316         -49.252        17.900         0.0000
-26.305         -44.518        17.900         0.0000
-26.303         -13.936        17.900         0.0000
-26.290         -31.583        17.900         0.0000
-26.288         19.192         17.900         0.0000
-26.265         4.4719         17.900         0.0000
-26.248         15.389         17.900         0.0000
-26.171         -21.698        17.900         0.0000
-26.077         -51.702        17.900         0.0000
-26.073         25.241         17.900         0.0000
-26.055         -42.234        17.900         0.0000
-26.053         -16.007        17.900         0.0000
-26.036         6.1885         17.900         0.0000
-26.007         36.305         17.900         0.0000
-25.986         -33.858        17.900         0.0000
-25.986         11.878         17.900         0.0000
-25.979         47.103         17.900         0.0000
-25.932         49.452         17.900         0.0000
-25.922         30.981         17.900         0.0000
-25.886         51.801         17.900         0.0000
-25.849         -8.4162        17.900         0.0000
-25.840         54.151         17.900         0.0000
-25.839         -54.151        17.900         0.0000
-25.808         7.9052         17.900         0.0000
-25.806         -39.949        17.900         0.0000
-25.780         -0.64476       17.900         0.0000
